"time","r_11.y","r_22.y","y_11.y","y_22.y","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y"
3842,0,1,1.62199e-7,1,42.4129,70.596,0.193142,13.1122
3843,0,1,1.6754e-7,1,42.4129,70.596,0.193142,13.1122
3844,0,1,1.74873e-7,1,42.4129,70.596,0.193142,13.1122
3845,0,1,1.83731e-7,1,42.4129,70.596,0.193142,13.1122
3846,0,1,1.93554e-7,1,42.4129,70.596,0.193142,13.1122
3847,0,1,2.02495e-7,1,42.4129,70.596,0.193141,13.1122
3848,0,1,2.08915e-7,1,42.4129,70.596,0.193141,13.1122
3849,0,1,2.14827e-7,1,42.4129,70.596,0.193141,13.1122
3850,0,1,2.2003e-7,1,42.4129,70.596,0.193141,13.1122
3851,0,1,2.2326e-7,1,42.4129,70.596,0.19314,13.1122
3852,0,1,2.24422e-7,1,42.4129,70.596,0.19314,13.1122
3853,0,1,2.23474e-7,1,42.4129,70.596,0.19314,13.1122
3854,0,1,2.20383e-7,1,42.4129,70.596,0.19314,13.1122
3855,0,1,2.15725e-7,1,42.4129,70.596,0.19314,13.1122
3856,0,1,2.09278e-7,1,42.4129,70.596,0.193139,13.1122
3857,0,1,2.00685e-7,1,42.4129,70.596,0.193139,13.1122
3858,0,1,1.91409e-7,1,42.4129,70.596,0.193139,13.1122
3859,0,1,1.82018e-7,1,42.4129,70.596,0.193139,13.1122
3860,0,1,1.71916e-7,1,42.4129,70.596,0.193139,13.1122
3861,0,1,1.61212e-7,1,42.4129,70.596,0.193138,13.1122
3862,0,1,1.49907e-7,1,42.4129,70.596,0.193138,13.1122
3863,0,1,1.39636e-7,1,42.4129,70.596,0.193138,13.1122
3864,0,1,1.2962e-7,1,42.4129,70.596,0.193138,13.1122
3865,0,1,1.1867e-7,1,42.4129,70.596,0.193138,13.1122
3866,0,1,1.08962e-7,1,42.4129,70.596,0.193138,13.1122
3867,0,1,1.00173e-7,1,42.4129,70.596,0.193138,13.1122
3868,0,1,9.12808e-8,1,42.4129,70.596,0.193138,13.1122
3869,0,1,8.3487e-8,1,42.4129,70.596,0.193137,13.1122
3870,0,1,7.69929e-8,1,42.4129,70.596,0.193137,13.1122
3871,0,1,7.1576e-8,1,42.4129,70.596,0.193137,13.1122
3872,0,1,6.66647e-8,1,42.4129,70.596,0.193137,13.1122
3873,0,1,6.22057e-8,1,42.4129,70.596,0.193137,13.1122
3874,0,1,5.8525e-8,1,42.4129,70.596,0.193137,13.1122
3875,0,1,5.53927e-8,1,42.4129,70.596,0.193137,13.1122
3876,0,1,5.31402e-8,1,42.4129,70.596,0.193137,13.1122
3877,0,1,5.1236e-8,1,42.4129,70.596,0.193137,13.1122
3878,0,1,4.97629e-8,1,42.4129,70.596,0.193137,13.1122
3879,0,1,4.8883e-8,1,42.4129,70.596,0.193137,13.1122
3880,0,1,4.80452e-8,1,42.4129,70.596,0.193137,13.1122
3881,0,1,4.72641e-8,1,42.4129,70.596,0.193137,13.1122
3882,0,1,4.67828e-8,1,42.4129,70.596,0.193137,13.1122
3883,0,1,4.60392e-8,1,42.4129,70.596,0.193137,13.1122
3884,0,1,4.53965e-8,1,42.4129,70.596,0.193137,13.1122
3885,0,1,4.48646e-8,1,42.4129,70.596,0.193137,13.1122
3886,0,1,4.43124e-8,1,42.4129,70.596,0.193137,13.1122
3887,0,1,4.372e-8,1,42.4129,70.596,0.193136,13.1122
3888,0,1,4.31642e-8,1,42.4129,70.596,0.193136,13.1122
3889,0,1,4.23576e-8,1,42.4129,70.596,0.193136,13.1122
3890,0,1,4.11408e-8,1,42.4129,70.596,0.193136,13.1122
3891,0,1,4.00612e-8,1,42.4129,70.596,0.193136,13.1122
3892,0,1,3.88906e-8,1,42.4129,70.596,0.193136,13.1122
3893,0,1,3.74455e-8,1,42.4129,70.596,0.193136,13.1122
3894,0,1,3.60894e-8,1,42.4129,70.596,0.193136,13.1122
3895,0,1,3.47324e-8,1,42.4129,70.596,0.193136,13.1122
3896,0,1,3.32774e-8,1,42.4129,70.596,0.193136,13.1122
3897,0,1,3.18392e-8,1,42.4129,70.596,0.193136,13.1122
3898,0,1,3.04246e-8,1,42.4129,70.596,0.193136,13.1122
3899,0,1,2.8888e-8,1,42.4129,70.596,0.193136,13.1122
3900,0,1,2.73478e-8,1,42.4129,70.596,0.193136,13.1122
3901,0,1,2.59111e-8,1,42.4129,70.596,0.193136,13.1122
3902,0,1,2.44259e-8,1,42.4129,70.596,0.193136,13.1122
3903,0,1,2.30237e-8,1,42.4129,70.596,0.193136,13.1122
3904,0,1,2.17416e-8,1,42.4129,70.596,0.193136,13.1122
3905,0,1,2.05899e-8,1,42.4129,70.596,0.193136,13.1122
3906,0,1,1.93102e-8,1,42.4129,70.596,0.193136,13.1122
3907,0,1,1.80169e-8,1,42.4129,70.596,0.193136,13.1122
3908,0,1,1.70591e-8,1,42.4129,70.596,0.193136,13.1122
3909,0,1,1.63929e-8,1,42.4129,70.596,0.193136,13.1122
3910,0,1,1.5267e-8,1,42.4129,70.596,0.193136,13.1122
3911,0,1,1.43809e-8,1,42.4129,70.596,0.193136,13.1122
3912,0,1,1.39182e-8,1,42.4129,70.596,0.193136,13.1122
3913,0,1,1.33952e-8,1,42.4129,70.596,0.193136,13.1122
3914,0,1,1.29e-8,1,42.4129,70.596,0.193136,13.1122
3915,0,1,1.25096e-8,1,42.4129,70.596,0.193136,13.1122
3916,0,1,1.20881e-8,1,42.4129,70.596,0.193136,13.1122
3917,0,1,1.1557e-8,1,42.4129,70.596,0.193136,13.1122
3918,0,1,1.11816e-8,1,42.4129,70.596,0.193136,13.1122
3919,0,1,1.09105e-8,1,42.4129,70.596,0.193136,13.1122
3920,0,1,1.06494e-8,1,42.4129,70.596,0.193136,13.1122
3921,0,1,1.04184e-8,1,42.4129,70.596,0.193136,13.1122
3922,0,1,1.0165e-8,1,42.4129,70.596,0.193136,13.1122
3923,0,1,9.81616e-9,1,42.4129,70.596,0.193136,13.1122
3924,0,1,9.47196e-9,1,42.4129,70.596,0.193136,13.1122
3925,0,1,9.28014e-9,1,42.4129,70.596,0.193136,13.1122
3926,0,1,8.94632e-9,1,42.4129,70.596,0.193136,13.1122
3927,0,1,8.5897e-9,1,42.4129,70.596,0.193136,13.1122
3928,0,1,8.35565e-9,1,42.4129,70.596,0.193136,13.1122
3929,0,1,8.08391e-9,1,42.4129,70.596,0.193136,13.1122
3930,0,1,7.77616e-9,1,42.4129,70.596,0.193136,13.1122
3931,0,1,7.49108e-9,1,42.4129,70.596,0.193136,13.1122
3932,0,1,7.25848e-9,1,42.4129,70.596,0.193136,13.1122
3933,0,1,6.79842e-9,1,42.4129,70.596,0.193136,13.1122
3934,0,1,6.47849e-9,1,42.4129,70.596,0.193136,13.1122
3935,0,1,6.27354e-9,1,42.4129,70.596,0.193136,13.1122
3936,0,1,6.04684e-9,1,42.4129,70.596,0.193136,13.1122
3937,0,1,5.74578e-9,1,42.4129,70.596,0.193136,13.1122
3938,0,1,5.49026e-9,1,42.4129,70.596,0.193136,13.1122
3939,0,1,5.27772e-9,1,42.4129,70.596,0.193136,13.1122
3940,0,1,5.02178e-9,1,42.4129,70.596,0.193136,13.1122
3941,0,1,4.78165e-9,1,42.4129,70.596,0.193136,13.1122
3942,0,1,4.54252e-9,1,42.4129,70.596,0.193135,13.1122
3943,0,1,4.33471e-9,1,42.4129,70.596,0.193135,13.1122
3944,0,1,4.12461e-9,1,42.4129,70.596,0.193135,13.1122
3945,0,1,3.92547e-9,1,42.4129,70.596,0.193135,13.1122
3946,0,1,3.80584e-9,1,42.4129,70.596,0.193135,13.1122
3947,0,1,3.59733e-9,1,42.4129,70.596,0.193135,13.1122
3948,0,1,3.40597e-9,1,42.4129,70.596,0.193135,13.1122
3949,0,1,3.2595e-9,1,42.4129,70.596,0.193135,13.1122
3950,0,1,3.15129e-9,1,42.4129,70.596,0.193135,13.1122
3951,0,1,2.98396e-9,1,42.4129,70.596,0.193135,13.1122
3952,0,1,2.83815e-9,1,42.4129,70.596,0.193135,13.1122
3953,0,1,2.70455e-9,1,42.4129,70.596,0.193135,13.1122
3954,0,1,2.54413e-9,1,42.4129,70.596,0.193135,13.1122
3955,0,1,2.44413e-9,1,42.4129,70.596,0.193135,13.1122
3956,0,1,2.24088e-9,1,42.4129,70.596,0.193135,13.1122
3957,0,1,2.10996e-9,1,42.4129,70.596,0.193135,13.1122
3958,0,1,2.09716e-9,1,42.4129,70.596,0.193135,13.1122
3959,0,1,2.0154e-9,1,42.4129,70.596,0.193135,13.1122
3960,0,1,1.89545e-9,1,42.4129,70.596,0.193135,13.1122
3961,0,1,1.84548e-9,1,42.4129,70.596,0.193135,13.1122
3962,0,1,1.77831e-9,1,42.4129,70.596,0.193135,13.1122
3963,0,1,1.73888e-9,1,42.4129,70.596,0.193135,13.1122
3964,0,1,1.68069e-9,1,42.4129,70.596,0.193135,13.1122
3965,0,1,1.63528e-9,1,42.4129,70.596,0.193135,13.1122
3966,0,1,1.46723e-9,1,42.4129,70.596,0.193135,13.1122
3967,0,1,1.32636e-9,1,42.4129,70.596,0.193135,13.1122
3968,0,1,1.2973e-9,1,42.4129,70.596,0.193135,13.1122
3969,0,1,1.31007e-9,1,42.4129,70.596,0.193135,13.1122
3970,0,1,1.31625e-9,1,42.4129,70.596,0.193135,13.1122
3971,0,1,1.29355e-9,1,42.4129,70.596,0.193135,13.1122
3972,0,1,1.26112e-9,1,42.4129,70.596,0.193135,13.1122
3973,0,1,1.21258e-9,1,42.4129,70.596,0.193135,13.1122
3974,0,1,1.14993e-9,1,42.4129,70.596,0.193135,13.1122
3975,0,1,1.08664e-9,1,42.4129,70.596,0.193135,13.1122
3976,0,1,1.02771e-9,1,42.4129,70.596,0.193135,13.1122
3977,0,1,1.02299e-9,1,42.4129,70.596,0.193135,13.1122
3978,0,1,9.95314e-10,1,42.4129,70.596,0.193135,13.1122
3979,0,1,9.74678e-10,1,42.4129,70.596,0.193135,13.1122
3980,0,1,9.62866e-10,1,42.4129,70.596,0.193135,13.1122
3981,0,1,9.2405e-10,1,42.4129,70.596,0.193135,13.1122
3982,0,1,8.69458e-10,1,42.4129,70.596,0.193135,13.1122
3983,0,1,8.07079e-10,1,42.4129,70.596,0.193135,13.1122
3984,0,1,7.34306e-10,1,42.4129,70.596,0.193135,13.1122
3985,0,1,7.26139e-10,1,42.4129,70.596,0.193135,13.1122
3986,0,1,7.04226e-10,1,42.4129,70.596,0.193135,13.1122
3987,0,1,6.09782e-10,1,42.4129,70.596,0.193135,13.1122
3988,0,1,5.89648e-10,1,42.4129,70.596,0.193135,13.1122
3989,0,1,5.38225e-10,1,42.4129,70.596,0.193135,13.1122
3990,0,1,4.97392e-10,1,42.4129,70.596,0.193135,13.1122
3991,0,1,5.04529e-10,1,42.4129,70.596,0.193135,13.1122
3992,0,1,4.03052e-10,1,42.4129,70.596,0.193135,13.1122
3993,0,1,3.32185e-10,1,42.4129,70.596,0.193135,13.1122
3994,0,1,2.70042e-10,1,42.4129,70.596,0.193135,13.1122
3995,0,1,2.27333e-10,1,42.4129,70.596,0.193135,13.1122
3996,0,1,1.97596e-10,1,42.4129,70.596,0.193135,13.1122
3997,0,1,2.16827e-10,1,42.4129,70.596,0.193135,13.1122
3998,0,1,2.41784e-10,1,42.4129,70.596,0.193135,13.1122
3999,0,1,2.47029e-10,1,42.4129,70.596,0.193135,13.1122
4000,0,1,1.98624e-10,1,42.4129,70.596,0.193135,13.1122
4001,0,1,1.65656e-10,1,42.4129,70.596,0.193135,13.1122
4002,0,1,1.6452e-10,1,42.4129,70.596,0.193135,13.1122
4003,0,1,1.61469e-10,1,42.4129,70.596,0.193135,13.1122
4004,0,1,1.60641e-10,1,42.4129,70.596,0.193135,13.1122
4005,0,1,1.62757e-10,1,42.4129,70.596,0.193135,13.1122
4006,0,1,1.63744e-10,1,42.4129,70.596,0.193135,13.1122
4007,0,1,1.59607e-10,1,42.4129,70.596,0.193135,13.1122
4008,0,1,1.49177e-10,1,42.4129,70.596,0.193135,13.1122
4009,0,1,1.35741e-10,1,42.4129,70.596,0.193135,13.1122
4010,0,1,1.16121e-10,1,42.4129,70.596,0.193135,13.1122
4011,0,1,1.38526e-10,1,42.4129,70.596,0.193135,13.1122
4012,0,1,1.66115e-10,1,42.4129,70.596,0.193135,13.1122
4013,0,1,1.29726e-10,1,42.4129,70.596,0.193135,13.1122
4014,0,1,1.18926e-10,1,42.4129,70.596,0.193135,13.1122
4015,0,1,1.53537e-11,1,42.4129,70.596,0.193135,13.1122
4016,0,1,-3.75655e-12,1,42.4129,70.596,0.193135,13.1122
4017,0,1,2.27827e-11,1,42.4129,70.596,0.193135,13.1122
4018,0,1,9.9174e-12,1,42.4129,70.596,0.193135,13.1122
4019,0,1,-2.78302e-11,1,42.4129,70.596,0.193135,13.1122
4020,0,1,-3.91882e-11,1,42.4129,70.596,0.193135,13.1122
4021,0,1,-3.43805e-11,1,42.4129,70.596,0.193135,13.1122
4022,0,1,-3.83298e-11,1,42.4129,70.596,0.193135,13.1122
4023,0,1,-3.83391e-11,1,42.4129,70.596,0.193135,13.1122
4024,0,1,-2.92169e-11,1,42.4129,70.596,0.193135,13.1122
4025,0,1,-1.4833e-11,1,42.4129,70.596,0.193135,13.1122
4026,0,1,4.88054e-13,1,42.4129,70.596,0.193135,13.1122
4027,0,1,-1.20819e-11,1,42.4129,70.596,0.193135,13.1122
4028,0,1,-6.6354e-11,1,42.4129,70.596,0.193135,13.1122
4029,0,1,-5.71883e-11,1,42.4129,70.596,0.193135,13.1122
4030,0,1,-1.0263e-10,1,42.4129,70.596,0.193135,13.1122
4031,0,1,-9.67952e-11,1,42.4129,70.596,0.193135,13.1122
4032,0,1,-1.06265e-10,1,42.4129,70.596,0.193135,13.1122
4033,0,1,-8.72218e-11,1,42.4129,70.596,0.193135,13.1122
4034,0,1,-7.96645e-11,1,42.4129,70.596,0.193135,13.1122
4035,0,1,-6.67142e-11,1,42.4129,70.596,0.193135,13.1122
4036,0,1,-6.66751e-11,1,42.4129,70.596,0.193135,13.1122
4037,0,1,-5.94205e-11,1,42.4129,70.596,0.193135,13.1122
4038,0,1,-7.59972e-11,1,42.4129,70.596,0.193135,13.1122
4039,0,1,-6.78813e-11,1,42.4129,70.596,0.193135,13.1122
4040,0,1,-1.05486e-10,1,42.4129,70.596,0.193135,13.1122
4041,0,1,-1.63482e-10,1,42.4129,70.596,0.193135,13.1122
4042,0,1,-2.24402e-10,1,42.4129,70.596,0.193135,13.1122
4043,0,1,-2.39839e-10,1,42.4129,70.596,0.193135,13.1122
4044,0,1,-2.50442e-10,1,42.4129,70.596,0.193135,13.1122
4045,0,1,-2.95923e-10,1,42.4129,70.596,0.193135,13.1122
4046,0,1,-2.61794e-10,1,42.4129,70.596,0.193135,13.1122
4047,0,1,-2.3105e-10,1,42.4129,70.596,0.193135,13.1122
4048,0,1,-2.42348e-10,1,42.4129,70.596,0.193135,13.1122
4049,0,1,-2.60157e-10,1,42.4129,70.596,0.193135,13.1122
4050,0,1,-2.9036e-10,1,42.4129,70.596,0.193135,13.1122
4051,0,1,-2.8705e-10,1,42.4129,70.596,0.193135,13.1122
4052,0,1,-2.75936e-10,1,42.4129,70.596,0.193135,13.1122
4053,0,1,-2.83649e-10,1,42.4129,70.596,0.193135,13.1122
4054,0,1,-2.50202e-10,1,42.4129,70.596,0.193135,13.1122
4055,0,1,-2.19103e-10,1,42.4129,70.596,0.193135,13.1122
4056,0,1,-2.15311e-10,1,42.4129,70.596,0.193135,13.1122
4057,0,1,-2.2068e-10,1,42.4129,70.596,0.193135,13.1122
4058,0,1,-2.34576e-10,1,42.4129,70.596,0.193135,13.1122
4059,0,1,-2.53377e-10,1,42.4129,70.596,0.193135,13.1122
4060,0,1,-2.71803e-10,1,42.4129,70.596,0.193135,13.1122
4061,0,1,-2.7729e-10,1,42.4129,70.596,0.193135,13.1122
4062,0,1,-2.76949e-10,1,42.4129,70.596,0.193135,13.1122
4063,0,1,-2.88567e-10,1,42.4129,70.596,0.193135,13.1122
4064,0,1,-2.86055e-10,1,42.4129,70.596,0.193135,13.1122
4065,0,1,-2.78257e-10,1,42.4129,70.596,0.193135,13.1122
4066,0,1,-2.82222e-10,1,42.4129,70.596,0.193135,13.1122
4067,0,1,-2.74758e-10,1,42.4129,70.596,0.193135,13.1122
4068,0,1,-2.58476e-10,1,42.4129,70.596,0.193135,13.1122
4069,0,1,-2.49847e-10,1,42.4129,70.596,0.193135,13.1122
4070,0,1,-2.36321e-10,1,42.4129,70.596,0.193135,13.1122
4071,0,1,-2.11574e-10,1,42.4129,70.596,0.193135,13.1122
4072,0,1,-1.92174e-10,1,42.4129,70.596,0.193135,13.1122
4073,0,1,-1.68852e-10,1,42.4129,70.596,0.193135,13.1122
4074,0,1,-1.21035e-10,1,42.4129,70.596,0.193135,13.1122
4075,0,1,-7.93403e-11,1,42.4129,70.596,0.193135,13.1122
4076,0,1,-5.23077e-11,1,42.4129,70.596,0.193135,13.1122
4077,0,1,-2.52751e-11,1,42.4129,70.596,0.193135,13.1122
4078,0,1,1.75771e-12,1,42.4129,70.596,0.193135,13.1122
4079,0,1,2.87899e-11,1,42.4129,70.596,0.193135,13.1122
4080,0,1,2.36597e-11,1,42.4129,70.596,0.193135,13.1122
4081,0,1,1.73861e-11,1,42.4129,70.596,0.193135,13.1122
4082,0,1,1.92968e-11,1,42.4129,70.596,0.193135,13.1122
4083,0,1,1.59739e-11,1,42.4129,70.596,0.193135,13.1122
4084,0,1,6.70441e-12,1,42.4129,70.596,0.193135,13.1122
4085,0,1,-3.60822e-12,1,42.4129,70.596,0.193135,13.1122
4086,0,1,-1.72355e-11,1,42.4129,70.596,0.193135,13.1122
4087,0,1,-3.50071e-11,1,42.4129,70.596,0.193135,13.1122
4088,0,1,-5.30755e-11,1,42.4129,70.596,0.193135,13.1122
4089,0,1,-7.30469e-11,1,42.4129,70.596,0.193135,13.1122
4090,0,1,-9.80573e-11,1,42.4129,70.596,0.193135,13.1122
4091,0,1,-1.22202e-10,1,42.4129,70.596,0.193135,13.1122
4092,0,1,-1.43093e-10,1,42.4129,70.596,0.193135,13.1122
4093,0,1,-1.63985e-10,1,42.4129,70.596,0.193135,13.1122
4094,0,1,-1.84877e-10,1,42.4129,70.596,0.193135,13.1122
4095,0,1,-2.05769e-10,1,42.4129,70.596,0.193135,13.1122
4096,0,1,-1.80779e-10,1,42.4129,70.596,0.193135,13.1122
4097,0,1,-1.52812e-10,1,42.4129,70.596,0.193135,13.1122
4098,0,1,-1.46035e-10,1,42.4129,70.596,0.193135,13.1122
4099,0,1,-1.40634e-10,1,42.4129,70.596,0.193135,13.1122
4100,0,1,-1.35232e-10,1,42.4129,70.596,0.193135,13.1122
4101,0,1,-1.19805e-10,1,42.4129,70.596,0.193135,13.1122
4102,0,1,-9.14873e-11,1,42.4129,70.596,0.193135,13.1122
4103,0,1,-6.77911e-11,1,42.4129,70.596,0.193135,13.1122
4104,0,1,-5.0036e-11,1,42.4129,70.596,0.193135,13.1122
4105,0,1,-3.14091e-11,1,42.4129,70.596,0.193135,13.1122
4106,0,1,-1.2004e-11,1,42.4129,70.596,0.193135,13.1122
4107,0,1,6.14353e-12,1,42.4129,70.596,0.193135,13.1122
4108,0,1,2.31704e-11,1,42.4129,70.596,0.193135,13.1122
4109,0,1,3.09355e-11,1,42.4129,70.596,0.193135,13.1122
4110,0,1,3.30216e-11,1,42.4129,70.596,0.193135,13.1122
4111,0,1,3.70337e-11,1,42.4129,70.596,0.193135,13.1122
4112,0,1,4.22264e-11,1,42.4129,70.596,0.193135,13.1122
4113,0,1,4.6166e-11,1,42.4129,70.596,0.193135,13.1122
4114,0,1,4.89444e-11,1,42.4129,70.596,0.193135,13.1122
4115,0,1,5.08362e-11,1,42.4129,70.596,0.193135,13.1122
4116,0,1,5.18505e-11,1,42.4129,70.596,0.193135,13.1122
4117,0,1,3.80795e-11,1,42.4129,70.596,0.193135,13.1122
4118,0,1,2.07201e-11,1,42.4129,70.596,0.193135,13.1122
4119,0,1,7.74403e-12,1,42.4129,70.596,0.193135,13.1122
4120,0,1,-4.14113e-12,1,42.4129,70.596,0.193135,13.1122
4121,0,1,-1.60261e-11,1,42.4129,70.596,0.193135,13.1122
4122,0,1,-2.79108e-11,1,42.4129,70.596,0.193135,13.1122
4123,0,1,-3.97959e-11,1,42.4129,70.596,0.193135,13.1122
4124,0,1,-5.16809e-11,1,42.4129,70.596,0.193135,13.1122
4125,0,1,-5.32288e-11,1,42.4129,70.596,0.193135,13.1122
4126,0,1,-5.46163e-11,1,42.4129,70.596,0.193135,13.1122
4127,0,1,-5.8259e-11,1,42.4129,70.596,0.193135,13.1122
4128,0,1,-6.19367e-11,1,42.4129,70.596,0.193135,13.1122
4129,0,1,-6.56146e-11,1,42.4129,70.596,0.193135,13.1122
4130,0,1,-6.92926e-11,1,42.4129,70.596,0.193135,13.1122
4131,0,1,-7.29701e-11,1,42.4129,70.596,0.193135,13.1122
4132,0,1,-7.33e-11,1,42.4129,70.596,0.193135,13.1122
4133,0,1,-5.69431e-11,1,42.4129,70.596,0.193135,13.1122
4134,0,1,-4.20508e-11,1,42.4129,70.596,0.193135,13.1122
4135,0,1,-3.44589e-11,1,42.4129,70.596,0.193135,13.1122
4136,0,1,-2.68667e-11,1,42.4129,70.596,0.193135,13.1122
4137,0,1,-1.9275e-11,1,42.4129,70.596,0.193135,13.1122
4138,0,1,-1.16831e-11,1,42.4129,70.596,0.193135,13.1122
4139,0,1,1.65867e-13,1,42.4129,70.596,0.193135,13.1122
4140,0,1,1.30123e-11,1,42.4129,70.596,0.193135,13.1122
4141,0,1,2.22151e-11,1,42.4129,70.596,0.193135,13.1122
4142,0,1,3.05651e-11,1,42.4129,70.596,0.193135,13.1122
4143,0,1,3.89146e-11,1,42.4129,70.596,0.193135,13.1122
4144,0,1,4.72644e-11,1,42.4129,70.596,0.193135,13.1122
4145,0,1,4.85942e-11,1,42.4129,70.596,0.193135,13.1122
4146,0,1,4.14577e-11,1,42.4129,70.596,0.193135,13.1122
4147,0,1,3.66935e-11,1,42.4129,70.596,0.193135,13.1122
4148,0,1,3.47891e-11,1,42.4129,70.596,0.193135,13.1122
4149,0,1,3.28853e-11,1,42.4129,70.596,0.193135,13.1122
4150,0,1,3.09812e-11,1,42.4129,70.596,0.193135,13.1122
4151,0,1,2.79055e-11,1,42.4129,70.596,0.193135,13.1122
4152,0,1,1.3854e-11,1,42.4129,70.596,0.193135,13.1122
4153,0,1,3.84137e-13,1,42.4129,70.596,0.193135,13.1122
4154,0,1,-7.63589e-12,1,42.4129,70.596,0.193135,13.1122
4155,0,1,-1.56564e-11,1,42.4129,70.596,0.193135,13.1122
4156,0,1,-2.36771e-11,1,42.4129,70.596,0.193135,13.1122
4157,0,1,-3.16975e-11,1,42.4129,70.596,0.193135,13.1122
4158,0,1,-3.46818e-11,1,42.4129,70.596,0.193135,13.1122
4159,0,1,-3.58926e-11,1,42.4129,70.596,0.193135,13.1122
4160,0,1,-3.84868e-11,1,42.4129,70.596,0.193135,13.1122
4161,0,1,-4.15681e-11,1,42.4129,70.596,0.193135,13.1122
4162,0,1,-4.46496e-11,1,42.4129,70.596,0.193135,13.1122
4163,0,1,-4.77307e-11,1,42.4129,70.596,0.193135,13.1122
4164,0,1,-5.0812e-11,1,42.4129,70.596,0.193135,13.1122
4165,0,1,-5.38933e-11,1,42.4129,70.596,0.193135,13.1122
4166,0,1,-5.69751e-11,1,42.4129,70.596,0.193135,13.1122
4167,0,1,-6.00566e-11,1,42.4129,70.596,0.193135,13.1122
4168,0,1,-6.31377e-11,1,42.4129,70.596,0.193135,13.1122
4169,0,1,-6.6219e-11,1,42.4129,70.596,0.193135,13.1122
4170,0,1,-6.86196e-11,1,42.4129,70.596,0.193135,13.1122
4171,0,1,-4.53073e-11,1,42.4129,70.596,0.193135,13.1122
4172,0,1,-2.22862e-11,1,42.4129,70.596,0.193135,13.1122
4173,0,1,-1.02611e-11,1,42.4129,70.596,0.193135,13.1122
4174,0,1,1.76414e-12,1,42.4129,70.596,0.193135,13.1122
4175,0,1,1.37894e-11,1,42.4129,70.596,0.193135,13.1122
4176,0,1,2.58151e-11,1,42.4129,70.596,0.193135,13.1122
4177,0,1,3.78402e-11,1,42.4129,70.596,0.193135,13.1122
4178,0,1,4.98652e-11,1,42.4129,70.596,0.193135,13.1122
4179,0,1,6.18903e-11,1,42.4129,70.596,0.193135,13.1122
4180,0,1,6.56415e-11,1,42.4129,70.596,0.193135,13.1122
4181,0,1,6.0612e-11,1,42.4129,70.596,0.193135,13.1122
4182,0,1,5.76854e-11,1,42.4129,70.596,0.193135,13.1122
4183,0,1,5.69906e-11,1,42.4129,70.596,0.193135,13.1122
4184,0,1,5.62965e-11,1,42.4129,70.596,0.193135,13.1122
4185,0,1,5.56022e-11,1,42.4129,70.596,0.193135,13.1122
4186,0,1,5.49074e-11,1,42.4129,70.596,0.193135,13.1122
4187,0,1,5.42133e-11,1,42.4129,70.596,0.193135,13.1122
4188,0,1,5.35194e-11,1,42.4129,70.596,0.193135,13.1122
4189,0,1,3.5568e-11,1,42.4129,70.596,0.193135,13.1122
4190,0,1,1.56704e-11,1,42.4129,70.596,0.193135,13.1122
4191,0,1,3.87201e-12,1,42.4129,70.596,0.193135,13.1122
4192,0,1,-7.01128e-12,1,42.4129,70.596,0.193135,13.1122
4193,0,1,-1.7895e-11,1,42.4129,70.596,0.193135,13.1122
4194,0,1,-2.87783e-11,1,42.4129,70.596,0.193135,13.1122
4195,0,1,-3.77425e-11,1,42.4129,70.596,0.193135,13.1122
4196,0,1,-4.31977e-11,1,42.4129,70.596,0.193135,13.1122
4197,0,1,-4.86409e-11,1,42.4129,70.596,0.193135,13.1122
4198,0,1,-5.40623e-11,1,42.4129,70.596,0.193135,13.1122
4199,0,1,-5.94835e-11,1,42.4129,70.596,0.193135,13.1122
4200,0,1,-6.4905e-11,1,42.4129,70.596,0.193135,13.1122
4200,0,1,-6.4905e-11,1,42.4129,70.596,0.193135,13.1122
4200,0,0,-6.4905e-11,1,42.4129,70.596,0.193135,13.1122
4201,0,0,-7.03264e-11,1,42.4129,71.596,0.193135,12.1122
4202,0,0,0.122154,1,42.474,72.596,0.132071,11.1122
4203,0,0,0.236026,1,42.6531,73.596,-0.0470196,10.1122
4204,0,0,0.23427,0.862049,42.8883,74.5271,-0.282168,9.18113
4205,0,0,0.208118,0.728803,43.1094,75.3225,-0.503362,8.38571
4206,0,0,0.165876,0.608457,43.2964,75.9911,-0.690359,7.71708
4207,0,0,0.117791,0.507351,43.4383,76.549,-0.832193,7.15917
4208,0,0,0.0720316,0.5234,43.5332,77.0644,-0.927104,6.6438
4209,0,0,0.0372941,0.548391,43.5879,77.6003,-0.981767,6.1079
4210,0,0,0.0198142,0.567305,43.6164,78.1581,-1.01032,5.55005
4211,0,0,0.0121688,0.567527,43.6324,78.7255,-1.02631,4.98264
4212,0,0,0.00531556,0.542451,43.6411,79.2805,-1.03505,4.42765
4213,0,0,-0.00392432,0.49725,43.6435,79.8004,-1.03575,3.9078
4214,0,0,-0.0164234,0.439363,43.6537,80.2687,-1.02558,3.43949
4215,0,0,-0.03129,0.38094,43.6775,80.6788,-1.00172,3.02934
4216,0,0,-0.0465428,0.331866,43.7164,81.0352,-0.962804,2.67294
4217,0,0,-0.0596914,0.29358,43.7696,81.348,-0.909687,2.36021
4218,0,0,-0.0688269,0.264246,43.8338,81.6269,-0.845427,2.0813
4219,0,0,-0.0734749,0.24035,43.905,81.8792,-0.774277,1.829
4220,0,0,-0.0742683,0.218443,43.9788,82.1086,-0.700405,1.59961
4221,0,0,-0.0722902,0.196296,44.0521,82.3159,-0.627126,1.39224
