"time","r_11.y","r_22.y","y_11.y","y_22.y","IE_1.y","IE_2.y","IAE_1.y","IAE_2.y"
353,1,0,0.999999,2.65277e-6,7.21905,-10.2287,7.21905,10.2287
354,1,0,0.999999,2.57094e-6,7.21905,-10.2287,7.21905,10.2287
355,1,0,0.999999,2.49144e-6,7.21905,-10.2287,7.21905,10.2287
356,1,0,0.999999,2.41536e-6,7.21906,-10.2287,7.21906,10.2287
357,1,0,0.999999,2.34086e-6,7.21906,-10.2287,7.21906,10.2287
358,1,0,0.999999,2.27046e-6,7.21906,-10.2287,7.21906,10.2287
359,1,0,0.999999,2.20058e-6,7.21906,-10.2287,7.21906,10.2287
360,1,0,0.999999,2.13315e-6,7.21906,-10.2287,7.21906,10.2287
361,1,0,0.999999,2.06822e-6,7.21906,-10.2287,7.21906,10.2287
362,1,0,0.999999,2.00401e-6,7.21906,-10.2287,7.21906,10.2287
363,1,0,0.999999,1.94156e-6,7.21906,-10.2287,7.21906,10.2287
364,1,0,0.999999,1.88107e-6,7.21906,-10.2287,7.21906,10.2287
365,1,0,0.999999,1.8228e-6,7.21907,-10.2287,7.21907,10.2287
366,1,0,0.999999,1.76639e-6,7.21907,-10.2287,7.21907,10.2287
367,1,0,0.999999,1.71199e-6,7.21907,-10.2287,7.21907,10.2287
368,1,0,0.999999,1.65918e-6,7.21907,-10.2287,7.21907,10.2287
369,1,0,0.999999,1.60816e-6,7.21907,-10.2287,7.21907,10.2287
370,1,0,0.999999,1.55848e-6,7.21907,-10.2287,7.21907,10.2287
371,1,0,0.999999,1.51032e-6,7.21907,-10.2287,7.21907,10.2287
372,1,0,0.999999,1.46445e-6,7.21907,-10.2287,7.21907,10.2287
373,1,0,0.999999,1.41932e-6,7.21907,-10.2287,7.21907,10.2287
374,1,0,0.999999,1.37557e-6,7.21907,-10.2287,7.21907,10.2287
375,1,0,0.999999,1.33323e-6,7.21907,-10.2287,7.21907,10.2287
376,1,0,0.999999,1.29228e-6,7.21908,-10.2287,7.21908,10.2287
377,1,0,0.999999,1.25284e-6,7.21908,-10.2287,7.21908,10.2287
378,1,0,0.999999,1.21485e-6,7.21908,-10.2287,7.21908,10.2287
379,1,0,0.999999,1.17787e-6,7.21908,-10.2287,7.21908,10.2287
380,1,0,0.999999,1.14159e-6,7.21908,-10.2287,7.21908,10.2287
381,1,0,0.999999,1.10741e-6,7.21908,-10.2287,7.21908,10.2287
382,1,0,0.999999,1.07329e-6,7.21908,-10.2287,7.21908,10.2287
383,1,0,0.999999,1.04023e-6,7.21908,-10.2287,7.21908,10.2287
384,1,0,0.999999,1.00865e-6,7.21908,-10.2287,7.21908,10.2287
385,1,0,0.999999,9.77248e-7,7.21908,-10.2287,7.21908,10.2287
386,1,0,0.999999,9.46566e-7,7.21908,-10.2287,7.21908,10.2287
387,1,0,1,9.17034e-7,7.21908,-10.2287,7.21908,10.2287
388,1,0,1,8.88371e-7,7.21908,-10.2287,7.21908,10.2287
389,1,0,1,8.60778e-7,7.21908,-10.2287,7.21908,10.2287
390,1,0,1,8.34455e-7,7.21908,-10.2287,7.21908,10.2287
391,1,0,1,8.08749e-7,7.21908,-10.2287,7.21908,10.2287
392,1,0,1,7.84004e-7,7.21908,-10.2287,7.21908,10.2287
393,1,0,1,7.60188e-7,7.21908,-10.2287,7.21908,10.2287
394,1,0,1,7.36532e-7,7.21908,-10.2287,7.21908,10.2287
395,1,0,1,7.14216e-7,7.21909,-10.2287,7.21909,10.2287
396,1,0,1,6.92836e-7,7.21909,-10.2287,7.21909,10.2287
397,1,0,1,6.71199e-7,7.21909,-10.2287,7.21909,10.2287
398,1,0,1,6.50387e-7,7.21909,-10.2287,7.21909,10.2287
399,1,0,1,6.30194e-7,7.21909,-10.2287,7.21909,10.2287
400,1,0,1,6.10578e-7,7.21909,-10.2287,7.21909,10.2287
401,1,0,1,5.91678e-7,7.21909,-10.2287,7.21909,10.2287
402,1,0,1,5.73401e-7,7.21909,-10.2287,7.21909,10.2287
403,1,0,1,5.55464e-7,7.21909,-10.2287,7.21909,10.2287
404,1,0,1,5.38193e-7,7.21909,-10.2287,7.21909,10.2287
405,1,0,1,5.21615e-7,7.21909,-10.2287,7.21909,10.2287
406,1,0,1,5.05388e-7,7.21909,-10.2287,7.21909,10.2287
407,1,0,1,4.90216e-7,7.21909,-10.2287,7.21909,10.2287
408,1,0,1,4.7534e-7,7.21909,-10.2287,7.21909,10.2287
409,1,0,1,4.60471e-7,7.21909,-10.2287,7.21909,10.2287
410,1,0,1,4.4678e-7,7.21909,-10.2287,7.21909,10.2287
411,1,0,1,4.33583e-7,7.21909,-10.2287,7.21909,10.2287
412,1,0,1,4.20033e-7,7.21909,-10.2287,7.21909,10.2287
413,1,0,1,4.06835e-7,7.21909,-10.2287,7.21909,10.2287
414,1,0,1,3.94134e-7,7.21909,-10.2287,7.21909,10.2287
415,1,0,1,3.82063e-7,7.21909,-10.2287,7.21909,10.2287
416,1,0,1,3.70638e-7,7.21909,-10.2287,7.21909,10.2287
417,1,0,1,3.59778e-7,7.21909,-10.2287,7.21909,10.2287
418,1,0,1,3.48924e-7,7.21909,-10.2287,7.21909,10.2287
419,1,0,1,3.38236e-7,7.21909,-10.2287,7.21909,10.2287
420,1,0,1,3.2767e-7,7.21909,-10.2287,7.21909,10.2287
421,1,0,1,3.17366e-7,7.21909,-10.2287,7.21909,10.2287
422,1,0,1,3.07938e-7,7.21909,-10.2287,7.21909,10.2287
423,1,0,1,2.98182e-7,7.21909,-10.2287,7.21909,10.2287
424,1,0,1,2.88658e-7,7.21909,-10.2287,7.21909,10.2287
425,1,0,1,2.79328e-7,7.21909,-10.2287,7.21909,10.2287
426,1,0,1,2.71037e-7,7.21909,-10.2287,7.21909,10.2287
427,1,0,1,2.62904e-7,7.21909,-10.2287,7.21909,10.2287
428,1,0,1,2.54818e-7,7.21909,-10.2287,7.21909,10.2287
429,1,0,1,2.46873e-7,7.21909,-10.2287,7.21909,10.2287
430,1,0,1,2.39746e-7,7.21909,-10.2287,7.21909,10.2287
431,1,0,1,2.32624e-7,7.21909,-10.2287,7.21909,10.2287
432,1,0,1,2.25621e-7,7.21909,-10.2287,7.21909,10.2287
433,1,0,1,2.18725e-7,7.21909,-10.2287,7.21909,10.2287
434,1,0,1,2.11709e-7,7.21909,-10.2287,7.21909,10.2287
435,1,0,1,2.04795e-7,7.21909,-10.2287,7.21909,10.2287
436,1,0,1,1.98182e-7,7.21909,-10.2287,7.21909,10.2287
437,1,0,1,1.91861e-7,7.21909,-10.2287,7.21909,10.2287
438,1,0,1,1.85802e-7,7.21909,-10.2287,7.21909,10.2287
439,1,0,1,1.7999e-7,7.21909,-10.2287,7.21909,10.2287
440,1,0,1,1.74413e-7,7.21909,-10.2287,7.21909,10.2287
441,1,0,1,1.68966e-7,7.21909,-10.2287,7.21909,10.2287
442,1,0,1,1.63718e-7,7.21909,-10.2287,7.21909,10.2287
443,1,0,1,1.58752e-7,7.21909,-10.2287,7.21909,10.2287
444,1,0,1,1.53921e-7,7.21909,-10.2287,7.21909,10.2287
445,1,0,1,1.49366e-7,7.21909,-10.2287,7.21909,10.2287
446,1,0,1,1.45252e-7,7.21909,-10.2287,7.21909,10.2287
447,1,0,1,1.40953e-7,7.21909,-10.2287,7.21909,10.2287
448,1,0,1,1.36545e-7,7.2191,-10.2287,7.2191,10.2287
449,1,0,1,1.32265e-7,7.2191,-10.2287,7.2191,10.2287
450,1,0,1,1.28202e-7,7.2191,-10.2287,7.2191,10.2287
451,1,0,1,1.24217e-7,7.2191,-10.2287,7.2191,10.2287
452,1,0,1,1.20301e-7,7.2191,-10.2287,7.2191,10.2287
453,1,0,1,1.17025e-7,7.2191,-10.2287,7.2191,10.2287
454,1,0,1,1.13785e-7,7.2191,-10.2287,7.2191,10.2287
455,1,0,1,1.10474e-7,7.2191,-10.2287,7.2191,10.2287
456,1,0,1,1.06881e-7,7.2191,-10.2287,7.2191,10.2287
457,1,0,1,1.03343e-7,7.2191,-10.2287,7.2191,10.2287
458,1,0,1,1.00037e-7,7.2191,-10.2287,7.2191,10.2287
459,1,0,1,9.67018e-8,7.2191,-10.2287,7.2191,10.2287
460,1,0,1,9.3667e-8,7.2191,-10.2287,7.2191,10.2287
461,1,0,1,9.0598e-8,7.2191,-10.2287,7.2191,10.2287
462,1,0,1,8.76614e-8,7.2191,-10.2287,7.2191,10.2287
463,1,0,1,8.48693e-8,7.2191,-10.2287,7.2191,10.2287
464,1,0,1,8.22095e-8,7.2191,-10.2287,7.2191,10.2287
465,1,0,1,7.9672e-8,7.2191,-10.2287,7.2191,10.2287
466,1,0,1,7.72513e-8,7.2191,-10.2287,7.2191,10.2287
467,1,0,1,7.49278e-8,7.2191,-10.2287,7.2191,10.2287
468,1,0,1,7.269e-8,7.2191,-10.2287,7.2191,10.2287
469,1,0,1,7.05293e-8,7.2191,-10.2287,7.2191,10.2287
470,1,0,1,6.84387e-8,7.2191,-10.2287,7.2191,10.2287
471,1,0,1,6.64126e-8,7.2191,-10.2287,7.2191,10.2287
472,1,0,1,6.44625e-8,7.2191,-10.2287,7.2191,10.2287
473,1,0,1,6.25667e-8,7.2191,-10.2287,7.2191,10.2287
474,1,0,1,6.07222e-8,7.2191,-10.2287,7.2191,10.2287
475,1,0,1,5.89553e-8,7.2191,-10.2287,7.2191,10.2287
476,1,0,1,5.70482e-8,7.2191,-10.2287,7.2191,10.2287
477,1,0,1,5.52101e-8,7.2191,-10.2287,7.2191,10.2287
478,1,0,1,5.34425e-8,7.2191,-10.2287,7.2191,10.2287
479,1,0,1,5.17586e-8,7.2191,-10.2287,7.2191,10.2287
480,1,0,1,5.01529e-8,7.2191,-10.2287,7.2191,10.2287
481,1,0,1,4.86109e-8,7.2191,-10.2287,7.2191,10.2287
482,1,0,1,4.71453e-8,7.2191,-10.2287,7.2191,10.2287
483,1,0,1,4.57513e-8,7.2191,-10.2287,7.2191,10.2287
484,1,0,1,4.45535e-8,7.2191,-10.2287,7.2191,10.2287
485,1,0,1,4.31535e-8,7.2191,-10.2287,7.2191,10.2287
486,1,0,1,4.17935e-8,7.2191,-10.2287,7.2191,10.2287
487,1,0,1,4.07408e-8,7.2191,-10.2287,7.2191,10.2287
488,1,0,1,3.9418e-8,7.2191,-10.2287,7.2191,10.2287
489,1,0,1,3.83816e-8,7.2191,-10.2287,7.2191,10.2287
490,1,0,1,3.71009e-8,7.2191,-10.2287,7.2191,10.2287
491,1,0,1,3.6127e-8,7.2191,-10.2287,7.2191,10.2287
492,1,0,1,3.49339e-8,7.2191,-10.2287,7.2191,10.2287
493,1,0,1,3.39779e-8,7.2191,-10.2287,7.2191,10.2287
494,1,0,1,3.28214e-8,7.2191,-10.2287,7.2191,10.2287
495,1,0,1,3.19561e-8,7.2191,-10.2287,7.2191,10.2287
496,1,0,1,3.09221e-8,7.2191,-10.2287,7.2191,10.2287
497,1,0,1,3.01027e-8,7.2191,-10.2287,7.2191,10.2287
498,1,0,1,2.91429e-8,7.2191,-10.2287,7.2191,10.2287
499,1,0,1,2.82293e-8,7.2191,-10.2287,7.2191,10.2287
500,1,0,1,2.71641e-8,7.2191,-10.2287,7.2191,10.2287
501,1,0,1,2.63207e-8,7.2191,-10.2287,7.2191,10.2287
502,1,0,1,2.56606e-8,7.2191,-10.2287,7.2191,10.2287
503,1,0,1,2.47516e-8,7.2191,-10.2287,7.2191,10.2287
504,1,0,1,2.40041e-8,7.2191,-10.2287,7.2191,10.2287
505,1,0,1,2.31538e-8,7.2191,-10.2287,7.2191,10.2287
506,1,0,1,2.23173e-8,7.2191,-10.2287,7.2191,10.2287
507,1,0,1,2.15298e-8,7.2191,-10.2287,7.2191,10.2287
508,1,0,1,2.07924e-8,7.2191,-10.2287,7.2191,10.2287
509,1,0,1,2.01102e-8,7.2191,-10.2287,7.2191,10.2287
510,1,0,1,1.94753e-8,7.2191,-10.2287,7.2191,10.2287
511,1,0,1,1.88805e-8,7.2191,-10.2287,7.2191,10.2287
512,1,0,1,1.832e-8,7.2191,-10.2287,7.2191,10.2287
513,1,0,1,1.77882e-8,7.2191,-10.2287,7.2191,10.2287
514,1,0,1,1.72805e-8,7.2191,-10.2287,7.2191,10.2287
515,1,0,1,1.67933e-8,7.2191,-10.2287,7.2191,10.2287
516,1,0,1,1.63364e-8,7.2191,-10.2287,7.2191,10.2287
517,1,0,1,1.58841e-8,7.2191,-10.2287,7.2191,10.2287
518,1,0,1,1.5441e-8,7.2191,-10.2287,7.2191,10.2287
519,1,0,1,1.50277e-8,7.2191,-10.2287,7.2191,10.2287
520,1,0,1,1.45836e-8,7.2191,-10.2287,7.2191,10.2287
521,1,0,1,1.42319e-8,7.2191,-10.2287,7.2191,10.2287
522,1,0,1,1.39619e-8,7.2191,-10.2287,7.2191,10.2287
523,1,0,1,1.36024e-8,7.2191,-10.2287,7.2191,10.2287
524,1,0,1,1.30455e-8,7.2191,-10.2287,7.2191,10.2287
525,1,0,1,1.25e-8,7.2191,-10.2287,7.2191,10.2287
526,1,0,1,1.20877e-8,7.2191,-10.2287,7.2191,10.2287
527,1,0,1,1.17084e-8,7.2191,-10.2287,7.2191,10.2287
528,1,0,1,1.13168e-8,7.2191,-10.2287,7.2191,10.2287
529,1,0,1,1.08875e-8,7.2191,-10.2287,7.2191,10.2287
530,1,0,1,1.0423e-8,7.2191,-10.2287,7.2191,10.2287
531,1,0,1,9.99168e-9,7.2191,-10.2287,7.2191,10.2287
532,1,0,1,9.73715e-9,7.2191,-10.2287,7.2191,10.2287
533,1,0,1,9.52142e-9,7.2191,-10.2287,7.2191,10.2287
534,1,0,1,9.30587e-9,7.2191,-10.2287,7.2191,10.2287
535,1,0,1,9.0261e-9,7.2191,-10.2287,7.2191,10.2287
536,1,0,1,8.66369e-9,7.2191,-10.2287,7.2191,10.2287
537,1,0,1,8.33918e-9,7.2191,-10.2287,7.2191,10.2287
538,1,0,1,8.13153e-9,7.2191,-10.2287,7.2191,10.2287
539,1,0,1,7.97038e-9,7.2191,-10.2287,7.2191,10.2287
540,1,0,1,7.69923e-9,7.2191,-10.2287,7.2191,10.2287
541,1,0,1,7.45185e-9,7.2191,-10.2287,7.2191,10.2287
542,1,0,1,7.28994e-9,7.2191,-10.2287,7.2191,10.2287
543,1,0,1,7.02876e-9,7.2191,-10.2287,7.2191,10.2287
544,1,0,1,6.80335e-9,7.2191,-10.2287,7.2191,10.2287
545,1,0,1,6.69619e-9,7.2191,-10.2287,7.2191,10.2287
546,1,0,1,6.44869e-9,7.2191,-10.2287,7.2191,10.2287
547,1,0,1,6.23005e-9,7.2191,-10.2287,7.2191,10.2287
548,1,0,1,6.13843e-9,7.2191,-10.2287,7.2191,10.2287
549,1,0,1,5.89854e-9,7.2191,-10.2287,7.2191,10.2287
550,1,0,1,5.69088e-9,7.2191,-10.2287,7.2191,10.2287
551,1,0,1,5.61276e-9,7.2191,-10.2287,7.2191,10.2287
552,1,0,1,5.40824e-9,7.2191,-10.2287,7.2191,10.2287
553,1,0,1,5.3668e-9,7.2191,-10.2287,7.2191,10.2287
554,1,0,1,5.37527e-9,7.2191,-10.2287,7.2191,10.2287
555,1,0,1,5.45579e-9,7.2191,-10.2287,7.2191,10.2287
556,1,0,1,5.6076e-9,7.2191,-10.2287,7.2191,10.2287
557,1,0,1,5.60235e-9,7.2191,-10.2287,7.2191,10.2287
558,1,0,1,5.48181e-9,7.2191,-10.2287,7.2191,10.2287
559,1,0,1,5.34263e-9,7.2191,-10.2287,7.2191,10.2287
560,1,0,1,5.33936e-9,7.2191,-10.2287,7.2191,10.2287
561,1,0,1,5.35242e-9,7.2191,-10.2287,7.2191,10.2287
562,1,0,1,4.9082e-9,7.2191,-10.2287,7.2191,10.2287
563,1,0,1,4.32236e-9,7.2191,-10.2287,7.2191,10.2287
564,1,0,1,3.95126e-9,7.2191,-10.2287,7.2191,10.2287
565,1,0,1,3.64009e-9,7.2191,-10.2287,7.2191,10.2287
566,1,0,1,3.45979e-9,7.2191,-10.2287,7.2191,10.2287
567,1,0,1,3.2584e-9,7.2191,-10.2287,7.2191,10.2287
568,1,0,1,3.10114e-9,7.2191,-10.2287,7.2191,10.2287
569,1,0,1,3.03508e-9,7.2191,-10.2287,7.2191,10.2287
570,1,0,1,2.89071e-9,7.2191,-10.2287,7.2191,10.2287
571,1,0,1,2.7808e-9,7.2191,-10.2287,7.2191,10.2287
572,1,0,1,2.74458e-9,7.2191,-10.2287,7.2191,10.2287
573,1,0,1,2.60923e-9,7.2191,-10.2287,7.2191,10.2287
574,1,0,1,2.51184e-9,7.2191,-10.2287,7.2191,10.2287
575,1,0,1,2.47159e-9,7.2191,-10.2287,7.2191,10.2287
576,1,0,1,2.32781e-9,7.2191,-10.2287,7.2191,10.2287
577,1,0,1,2.22932e-9,7.2191,-10.2287,7.2191,10.2287
578,1,0,1,2.16965e-9,7.2191,-10.2287,7.2191,10.2287
579,1,0,1,2.16698e-9,7.2191,-10.2287,7.2191,10.2287
580,1,0,1,2.19102e-9,7.2191,-10.2287,7.2191,10.2287
581,1,0,1,2.2257e-9,7.2191,-10.2287,7.2191,10.2287
582,1,0,1,2.2705e-9,7.2191,-10.2287,7.2191,10.2287
583,1,0,1,2.27022e-9,7.2191,-10.2287,7.2191,10.2287
584,1,0,1,2.24279e-9,7.2191,-10.2287,7.2191,10.2287
585,1,0,1,2.20022e-9,7.2191,-10.2287,7.2191,10.2287
586,1,0,1,2.09719e-9,7.2191,-10.2287,7.2191,10.2287
587,1,0,1,1.9862e-9,7.2191,-10.2287,7.2191,10.2287
588,1,0,1,1.89068e-9,7.2191,-10.2287,7.2191,10.2287
589,1,0,1,1.75463e-9,7.2191,-10.2287,7.2191,10.2287
590,1,0,1,1.64835e-9,7.2191,-10.2287,7.2191,10.2287
591,1,0,1,1.54608e-9,7.2191,-10.2287,7.2191,10.2287
592,1,0,1,1.43764e-9,7.2191,-10.2287,7.2191,10.2287
593,1,0,1,1.31851e-9,7.2191,-10.2287,7.2191,10.2287
594,1,0,1,1.19845e-9,7.2191,-10.2287,7.2191,10.2287
595,1,0,1,1.07815e-9,7.2191,-10.2287,7.2191,10.2287
596,1,0,1,9.54483e-10,7.2191,-10.2287,7.2191,10.2287
597,1,0,1,8.32889e-10,7.2191,-10.2287,7.2191,10.2287
598,1,0,1,7.38421e-10,7.2191,-10.2287,7.2191,10.2287
599,1,0,1,6.43953e-10,7.2191,-10.2287,7.2191,10.2287
600,1,0,1,5.49484e-10,7.2191,-10.2287,7.2191,10.2287
600,1,0,1,5.49484e-10,7.2191,-10.2287,7.2191,10.2287
600,1,0,1,5.49484e-10,7.2191,-10.2287,7.2191,10.2287
600,1,1,1,5.49484e-10,7.2191,-10.2287,7.2191,10.2287
601,1,1,1,4.60027e-10,7.2191,-9.22874,7.2191,11.2287
602,1,1,1,4.23838e-10,7.2191,-8.22874,7.2191,12.2287
603,1,1,1,4.11121e-10,7.2191,-7.22874,7.2191,13.2287
604,1,1,1.05417,0.080226,7.19201,-6.26885,7.24618,14.1886
605,1,1,1.10577,0.161865,7.11204,-5.3899,7.32615,15.0676
606,1,1,1.15007,0.244823,6.98412,-4.59324,7.45407,15.8642
607,1,1,1.18534,0.325803,6.81642,-3.87856,7.62178,16.5789
608,1,1,1.21034,0.401379,6.61858,-3.24215,7.81962,17.2153
609,1,1,1.22619,0.471257,6.40031,-2.67847,8.03788,17.779
610,1,1,1.23422,0.535283,6.17011,-2.18174,8.26808,18.2757
611,1,1,1.2358,0.589966,5.9351,-1.74436,8.50309,18.7131
612,1,1,1.23224,0.632119,5.70108,-1.3554,8.73711,19.1021
613,1,1,1.22471,0.662694,5.47261,-1.00281,8.96559,19.4547
614,1,1,1.21431,0.683244,5.25309,-0.675778,9.1851,19.7817
615,1,1,1.20217,0.69582,5.04485,-0.36531,9.39334,20.0922
616,1,1,1.18934,0.702603,4.8491,-0.0645217,9.5891,20.393
617,1,1,1.17665,0.70554,4.6661,0.231407,9.77209,20.6889
618,1,1,1.16469,0.706279,4.49543,0.525497,9.94276,20.983
619,1,1,1.15385,0.706139,4.33616,0.819288,10.102,21.2768
620,1,1,1.1443,0.706123,4.18709,1.11316,10.2511,21.5706
621,1,1,1.13609,0.706947,4.04689,1.40662,10.3913,21.8641
622,1,1,1.12916,0.709065,3.91427,1.69862,10.5239,22.1561
623,1,1,1.12336,0.712695,3.78801,1.98774,10.6502,22.4452
624,1,1,1.11852,0.717859,3.66707,2.27246,10.7711,22.7299
625,1,1,1.11445,0.724432,3.55059,2.55131,10.8876,23.0088
626,1,1,1.11095,0.732196,3.43789,2.823,11.0003,23.2805
627,1,1,1.10785,0.740881,3.32849,3.08646,11.1097,23.5439
628,1,1,1.105,0.7502,3.22207,3.34092,11.2161,23.7984
629,1,1,1.10228,0.759879,3.11843,3.58588,11.3198,24.0434
630,1,1,1.09961,0.769674,3.01748,3.82111,11.4207,24.2786
631,1,1,1.09692,0.77938,2.91922,4.04658,11.519,24.5041
632,1,1,1.09419,0.788839,2.82366,4.26247,11.6145,24.72
633,1,1,1.0914,0.797938,2.73087,4.46908,11.7073,24.9266
634,1,1,1.08855,0.806604,2.6409,4.66681,11.7973,25.1243
635,1,1,1.08566,0.814802,2.5538,4.85611,11.8844,25.3136
636,1,1,1.08274,0.822527,2.4696,5.03744,11.9686,25.4949
637,1,1,1.07984,0.829793,2.38831,5.21128,12.0499,25.6688
638,1,1,1.07696,0.836631,2.30991,5.37807,12.1283,25.8356
639,1,1,1.07413,0.843081,2.23436,5.53821,12.2038,25.9957
640,1,1,1.07137,0.849184,2.16161,5.69208,12.2766,26.1496
641,1,1,1.0687,0.854984,2.09158,5.84,12.3466,26.2975
642,1,1,1.06612,0.860518,2.02417,5.98225,12.414,26.4397
643,1,1,1.06364,0.865822,1.95929,6.11908,12.4789,26.5766
644,1,1,1.06126,0.870923,1.89684,6.2507,12.5414,26.7082
645,1,1,1.05898,0.875843,1.83672,6.37732,12.6015,26.8348
646,1,1,1.0568,0.880597,1.77883,6.4991,12.6594,26.9566
647,1,1,1.05472,0.885198,1.72307,6.6162,12.7151,27.0737
648,1,1,1.05273,0.889653,1.66935,6.72878,12.7688,27.1863
649,1,1,1.05082,0.893964,1.61758,6.83697,12.8206,27.2945
650,1,1,1.04898,0.898135,1.56768,6.94092,12.8705,27.3984
651,1,1,1.04722,0.902165,1.51958,7.04077,12.9186,27.4983
652,1,1,1.04553,0.906054,1.4732,7.13666,12.965,27.5941
653,1,1,1.0439,0.909803,1.42849,7.22873,13.0097,27.6862
654,1,1,1.04232,0.913412,1.38538,7.31713,13.0528,27.7746
655,1,1,1.0408,0.916881,1.34382,7.40198,13.0944,27.8595
656,1,1,1.03934,0.920213,1.30375,7.48343,13.1344,27.9409
657,1,1,1.03792,0.923409,1.26512,7.56162,13.1731,28.0191
658,1,1,1.03656,0.926473,1.22788,7.63668,13.2103,28.0942
659,1,1,1.03524,0.929409,1.19198,7.70874,13.2462,28.1662
660,1,1,1.03397,0.932222,1.15737,7.77792,13.2808,28.2354
661,1,1,1.03274,0.934914,1.12402,7.84436,13.3142,28.3018
662,1,1,1.03156,0.937493,1.09187,7.90815,13.3463,28.3656
663,1,1,1.03042,0.939962,1.06088,7.96942,13.3773,28.4269
664,1,1,1.02932,0.942326,1.03101,8.02828,13.4072,28.4858
665,1,1,1.02826,0.94459,1.00222,8.08482,13.436,28.5423
666,1,1,1.02724,0.94676,0.974474,8.13915,13.4637,28.5966
667,1,1,1.02626,0.948838,0.947725,8.19135,13.4905,28.6488
668,1,1,1.02532,0.950829,0.921937,8.24152,13.5163,28.699
669,1,1,1.02441,0.952738,0.897076,8.28973,13.5411,28.7472
670,1,1,1.02353,0.954567,0.873107,8.33608,13.5651,28.7936
671,1,1,1.02269,0.956321,0.849995,8.38064,13.5882,28.8381
672,1,1,1.02188,0.958002,0.827709,8.42347,13.6105,28.881
673,1,1,1.0211,0.959613,0.806217,8.46467,13.632,28.9221
674,1,1,1.02035,0.961158,0.785489,8.50428,13.6527,28.9618
675,1,1,1.01963,0.962639,0.765497,8.54238,13.6727,28.9999
676,1,1,1.01894,0.964059,0.746213,8.57903,13.692,29.0365
677,1,1,1.01827,0.96542,0.72761,8.6143,13.7106,29.0718
678,1,1,1.01763,0.966724,0.709663,8.64822,13.7285,29.1057
679,1,1,1.01701,0.967975,0.692347,8.68087,13.7458,29.1384
680,1,1,1.01641,0.969174,0.675639,8.7123,13.7626,29.1698
681,1,1,1.01584,0.970323,0.659516,8.74255,13.7787,29.2
682,1,1,1.01528,0.971425,0.643957,8.77168,13.7942,29.2292
683,1,1,1.01475,0.972482,0.62894,8.79972,13.8093,29.2572
684,1,1,1.01424,0.973495,0.614446,8.82674,13.8237,29.2842
685,1,1,1.01374,0.974466,0.600455,8.85275,13.8377,29.3102
686,1,1,1.01327,0.975398,0.586948,8.87782,13.8512,29.3353
687,1,1,1.01281,0.976292,0.573908,8.90198,13.8643,29.3595
688,1,1,1.01237,0.97715,0.561317,8.92526,13.8769,29.3827
689,1,1,1.01195,0.977972,0.549159,8.9477,13.889,29.4052
690,1,1,1.01154,0.978762,0.537417,8.96933,13.9008,29.4268
691,1,1,1.01114,0.97952,0.526077,8.99019,13.9121,29.4477
692,1,1,1.01076,0.980247,0.515124,9.0103,13.9231,29.4678
693,1,1,1.0104,0.980946,0.504543,9.02971,13.9337,29.4872
694,1,1,1.01005,0.981616,0.494322,9.04843,13.9439,29.5059
695,1,1,1.00971,0.982261,0.484446,9.06649,13.9537,29.524
696,1,1,1.00938,0.98288,0.474903,9.08392,13.9633,29.5414
697,1,1,1.00906,0.983474,0.465682,9.10074,13.9725,29.5582
698,1,1,1.00876,0.984046,0.45677,9.11698,13.9814,29.5745
699,1,1,1.00847,0.984595,0.448157,9.13266,13.99,29.5901
700,1,1,1.00818,0.985123,0.439831,9.1478,13.9984,29.6053
701,1,1,1.00791,0.985631,0.431783,9.16243,14.0064,29.6199
702,1,1,1.00765,0.986119,0.424002,9.17655,14.0142,29.634
703,1,1,1.0074,0.986589,0.416479,9.1902,14.0217,29.6477
704,1,1,1.00715,0.987041,0.409205,9.20338,14.029,29.6609
705,1,1,1.00692,0.987475,0.40217,9.21612,14.036,29.6736
706,1,1,1.00669,0.987894,0.395367,9.22844,14.0428,29.6859
707,1,1,1.00647,0.988297,0.388788,9.24034,14.0494,29.6978
708,1,1,1.00626,0.988685,0.382423,9.25185,14.0558,29.7093
709,1,1,1.00605,0.989058,0.376266,9.26298,14.0619,29.7205
710,1,1,1.00586,0.989418,0.37031,9.27374,14.0679,29.7312
711,1,1,1.00567,0.989765,0.364548,9.28415,14.0736,29.7416
712,1,1,1.00548,0.990099,0.358973,9.29422,14.0792,29.7517
713,1,1,1.00531,0.990421,0.353577,9.30396,14.0846,29.7614
714,1,1,1.00514,0.990732,0.348356,9.31338,14.0898,29.7709
715,1,1,1.00497,0.991031,0.343304,9.3225,14.0949,29.78
716,1,1,1.00481,0.99132,0.338413,9.33133,14.0998,29.7888
717,1,1,1.00466,0.991599,0.33368,9.33987,14.1045,29.7973
718,1,1,1.00451,0.991867,0.329098,9.34813,14.1091,29.8056
719,1,1,1.00436,0.992127,0.324662,9.35614,14.1135,29.8136
720,1,1,1.00422,0.992377,0.320368,9.36388,14.1178,29.8214
721,1,1,1.00409,0.992619,0.316211,9.37139,14.122,29.8289
722,1,1,1.00396,0.992852,0.312186,9.37865,14.126,29.8361
723,1,1,1.00384,0.993077,0.308288,9.38569,14.1299,29.8432
724,1,1,1.00371,0.993295,0.304513,9.3925,14.1337,29.85
725,1,1,1.0036,0.993505,0.300858,9.3991,14.1373,29.8566
726,1,1,1.00348,0.993708,0.297318,9.40549,14.1409,29.863
