"time","y_11.y","y_22.y","u_11.y","u_22.y","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y"
1321,-0.000125277,0.999811,-0.152821,-0.103606,12.7765,25.7382,-0.0421452,5.56559
1322,-0.000162291,0.999819,-0.152788,-0.103625,12.7766,25.7384,-0.0420014,5.56578
1323,-0.000124522,0.999833,-0.152805,-0.103611,12.7767,25.7386,-0.041858,5.56595
1324,-3.89817e-5,0.999853,-0.152858,-0.103576,12.7768,25.7387,-0.0417762,5.56611
1325,4.6218e-5,0.999878,-0.152916,-0.10354,12.7769,25.7389,-0.0417799,5.56624
1326,8.91058e-5,0.999902,-0.152951,-0.103523,12.7769,25.739,-0.0418475,5.56635
1327,7.45137e-5,0.99992,-0.152949,-0.103531,12.777,25.7391,-0.0419293,5.56644
1328,1.85087e-5,0.999931,-0.152917,-0.103558,12.777,25.7391,-0.0419759,5.56651
1329,-4.37327e-5,0.999937,-0.152876,-0.103587,12.7771,25.7392,-0.0419632,5.56658
1330,-7.82906e-5,0.999941,-0.152849,-0.103604,12.7771,25.7393,-0.0419022,5.56664
1331,-6.96885e-5,0.999947,-0.15285,-0.103601,12.7772,25.7393,-0.0418282,5.5667
1332,-2.65447e-5,0.999957,-0.152875,-0.103584,12.7772,25.7394,-0.0417801,5.56675
1333,2.58775e-5,0.99997,-0.15291,-0.103562,12.7773,25.7394,-0.0417798,5.56678
1334,6.06402e-5,0.999984,-0.152936,-0.103548,12.7773,25.7394,-0.0418231,5.5668
1335,6.31058e-5,0.999994,-0.152942,-0.103547,12.7774,25.7394,-0.0418849,5.56682
1336,3.69155e-5,1,-0.152928,-0.10356,12.7774,25.7395,-0.0419349,5.56682
1337,-1.65733e-7,1,-0.152905,-0.103577,12.7774,25.7395,-0.0419533,5.56682
1338,-2.70946e-5,1,-0.152886,-0.103589,12.7775,25.7395,-0.0419397,5.56681
1339,-3.07106e-5,1.00001,-0.152881,-0.103592,12.7775,25.7395,-0.0419108,5.56681
1340,-1.14864e-5,1.00001,-0.152891,-0.103584,12.7775,25.7395,-0.0418897,5.5668
1341,1.84206e-5,1.00002,-0.15291,-0.103571,12.7775,25.7395,-0.0418932,5.56679
1342,4.2847e-5,1.00002,-0.152928,-0.103561,12.7775,25.7395,-0.0419238,5.56677
1343,5.03732e-5,1.00003,-0.152936,-0.103558,12.7776,25.7395,-0.0419704,5.56675
1344,3.95866e-5,1.00003,-0.152932,-0.103563,12.7776,25.7396,-0.0420154,5.56672
1345,1.85709e-5,1.00003,-0.152919,-0.103572,12.7777,25.7396,-0.0420445,5.56669
1346,-4.27175e-7,1.00003,-0.152907,-0.103581,12.7777,25.7396,-0.0420535,5.56666
1347,-7.76822e-6,1.00003,-0.152901,-0.103584,12.7777,25.7396,-0.0420494,5.56663
1348,-1.0233e-6,1.00003,-0.152904,-0.103582,12.7777,25.7397,-0.042045,5.5666
1349,1.46906e-5,1.00003,-0.152914,-0.103575,12.7777,25.7397,-0.0420519,5.56658
1350,3.02712e-5,1.00003,-0.152925,-0.103568,12.7777,25.7397,-0.0420744,5.56655
1351,3.7774e-5,1.00003,-0.152932,-0.103564,12.7777,25.7398,-0.0421084,5.56651
1352,3.43426e-5,1.00003,-0.152932,-0.103566,12.7778,25.7398,-0.0421444,5.56648
1353,2.30408e-5,1.00003,-0.152926,-0.103571,12.7778,25.7398,-0.0421731,5.56645
1354,1.05454e-5,1.00003,-0.152918,-0.103576,12.7778,25.7399,-0.0421899,5.56642
1355,3.2824e-6,1.00003,-0.152913,-0.103579,12.7778,25.7399,-0.0421968,5.56639
1356,4.1803e-6,1.00003,-0.152914,-0.103579,12.7778,25.7399,-0.0422006,5.56636
1357,1.16101e-5,1.00003,-0.152919,-0.103576,12.7778,25.7399,-0.0422085,5.56633
1358,2.07856e-5,1.00003,-0.152925,-0.103571,12.7779,25.74,-0.0422247,5.56631
1359,2.66094e-5,1.00003,-0.15293,-0.103569,12.7779,25.74,-0.0422484,5.56628
1360,2.63203e-5,1.00003,-0.152932,-0.103569,12.7779,25.74,-0.0422748,5.56625
1361,2.0616e-5,1.00003,-0.152929,-0.103571,12.7779,25.74,-0.0422983,5.56623
1362,1.28639e-5,1.00002,-0.152925,-0.103574,12.7779,25.7401,-0.042315,5.5662
1363,7.05256e-6,1.00002,-0.152922,-0.103577,12.778,25.7401,-0.042325,5.56618
1364,5.67637e-6,1.00002,-0.152921,-0.103577,12.778,25.7401,-0.0423314,5.56616
1365,8.643e-6,1.00002,-0.152923,-0.103576,12.778,25.7401,-0.0423385,5.56614
1366,1.36488e-5,1.00002,-0.152927,-0.103573,12.778,25.7401,-0.0423497,5.56612
1367,1.76328e-5,1.00002,-0.15293,-0.103571,12.778,25.7402,-0.0423653,5.5661
1368,1.84377e-5,1.00002,-0.152932,-0.103571,12.778,25.7402,-0.0423834,5.56609
1369,1.58012e-5,1.00002,-0.152931,-0.103572,12.778,25.7402,-0.0424005,5.56607
1370,1.12545e-5,1.00001,-0.152929,-0.103574,12.778,25.7402,-0.042414,5.56605
1371,7.1147e-6,1.00001,-0.152927,-0.103575,12.7781,25.7402,-0.0424232,5.56604
1372,5.21093e-6,1.00001,-0.152926,-0.103576,12.7781,25.7402,-0.0424294,5.56603
1373,5.99822e-6,1.00001,-0.152926,-0.103576,12.7781,25.7403,-0.042435,5.56602
1374,8.50717e-6,1.00001,-0.152929,-0.103574,12.7781,25.7403,-0.0424422,5.56601
1375,1.1013e-5,1.00001,-0.152931,-0.103573,12.7781,25.7403,-0.042452,5.566
1376,1.20122e-5,1.00001,-0.152932,-0.103573,12.7781,25.7403,-0.0424635,5.56599
1377,1.09652e-5,1.00001,-0.152932,-0.103573,12.7781,25.7403,-0.042475,5.56598
1378,8.45331e-6,1.00001,-0.152931,-0.103574,12.7781,25.7403,-0.0424847,5.56597
1379,5.74059e-6,1.00001,-0.15293,-0.103575,12.7781,25.7403,-0.0424918,5.56597
1380,4.04273e-6,1.00001,-0.152929,-0.103576,12.7781,25.7403,-0.0424967,5.56596
1381,3.91054e-6,1,-0.152929,-0.103576,12.7781,25.7403,-0.0425007,5.56595
1382,5.03454e-6,1,-0.15293,-0.103575,12.7781,25.7403,-0.0425051,5.56595
1383,6.50755e-6,1,-0.152932,-0.103574,12.7781,25.7403,-0.0425109,5.56595
1384,7.36368e-6,1,-0.152933,-0.103574,12.7781,25.7403,-0.0425178,5.56594
1385,7.08016e-6,1,-0.152933,-0.103574,12.7782,25.7403,-0.0425251,5.56594
1386,5.79075e-6,1,-0.152933,-0.103574,12.7782,25.7403,-0.0425315,5.56594
1387,4.13276e-6,1,-0.152932,-0.103575,12.7782,25.7403,-0.0425365,5.56593
1388,2.85947e-6,1,-0.152932,-0.103576,12.7782,25.7403,-0.04254,5.56593
1389,2.44035e-6,1,-0.152932,-0.103576,12.7782,25.7403,-0.0425426,5.56593
1390,2.85599e-6,1,-0.152932,-0.103575,12.7782,25.7403,-0.0425453,5.56593
1391,3.66904e-6,1,-0.152933,-0.103575,12.7782,25.7403,-0.0425485,5.56593
1392,4.29999e-6,1,-0.152934,-0.103575,12.7782,25.7403,-0.0425525,5.56593
1393,4.34137e-6,1,-0.152934,-0.103575,12.7782,25.7403,-0.0425568,5.56593
1394,3.74289e-6,1,-0.152934,-0.103575,12.7782,25.7403,-0.0425609,5.56593
1395,2.79339e-6,1,-0.152934,-0.103575,12.7782,25.7403,-0.0425641,5.56593
1396,1.93194e-6,1,-0.152933,-0.103576,12.7782,25.7403,-0.0425665,5.56593
1397,1.50363e-6,0.999999,-0.152933,-0.103576,12.7782,25.7403,-0.0425682,5.56593
1398,1.59256e-6,0.999999,-0.152934,-0.103576,12.7782,25.7403,-0.0425698,5.56593
1399,2.01394e-6,0.999999,-0.152934,-0.103576,12.7782,25.7403,-0.0425716,5.56593
1400,2.43871e-6,0.999999,-0.152935,-0.103575,12.7782,25.7403,-0.0425738,5.56593
1401,2.58116e-6,0.999999,-0.152935,-0.103575,12.7782,25.7403,-0.0425763,5.56593
1402,2.34638e-6,0.999999,-0.152935,-0.103575,12.7782,25.7403,-0.0425788,5.56594
1403,1.84126e-6,0.999999,-0.152935,-0.103576,12.7782,25.7403,-0.0425809,5.56594
1404,1.3025e-6,0.999999,-0.152935,-0.103576,12.7782,25.7403,-0.0425824,5.56594
1405,9.61218e-7,0.999999,-0.152935,-0.103576,12.7782,25.7403,-0.0425836,5.56594
1406,9.19907e-7,0.999999,-0.152935,-0.103576,12.7782,25.7403,-0.0425845,5.56594
1407,1.12122e-6,0.999999,-0.152935,-0.103576,12.7782,25.7404,-0.0425855,5.56594
1408,1.38628e-6,0.999999,-0.152935,-0.103576,12.7782,25.7404,-0.0425868,5.56594
1409,1.53365e-6,0.999999,-0.152935,-0.103576,12.7782,25.7404,-0.0425883,5.56594
1410,1.47176e-6,0.999999,-0.152936,-0.103576,12.7782,25.7404,-0.0425898,5.56594
1411,1.22424e-6,0.999999,-0.152936,-0.103576,12.7782,25.7404,-0.0425911,5.56595
1412,9.08786e-7,0.999999,-0.152936,-0.103576,12.7782,25.7404,-0.0425922,5.56595
1413,6.6796e-7,0.999999,-0.152935,-0.103576,12.7782,25.7404,-0.042593,5.56595
1414,5.8894e-7,0.999999,-0.152935,-0.103576,12.7782,25.7404,-0.0425936,5.56595
1415,6.69343e-7,0.999999,-0.152936,-0.103576,12.7782,25.7404,-0.0425942,5.56595
1416,8.24577e-7,0.999999,-0.152936,-0.103576,12.7782,25.7404,-0.042595,5.56595
1417,9.4504e-7,0.999999,-0.152936,-0.103576,12.7782,25.7404,-0.0425959,5.56595
1418,9.54317e-7,0.999999,-0.152936,-0.103576,12.7782,25.7404,-0.0425968,5.56595
1419,8.46997e-7,0.999999,-0.152936,-0.103576,12.7782,25.7404,-0.0425977,5.56595
1420,6.70682e-7,0.999999,-0.152936,-0.103576,12.7782,25.7404,-0.0425985,5.56595
1421,5.07394e-7,0.999999,-0.152936,-0.103576,12.7782,25.7404,-0.0425991,5.56595
1422,4.31456e-7,0.999999,-0.152936,-0.103576,12.7782,25.7404,-0.0425995,5.56596
1423,4.55052e-7,0.999999,-0.152936,-0.103576,12.7782,25.7404,-0.0426,5.56596
1424,5.3989e-7,0.999999,-0.152936,-0.103576,12.7782,25.7404,-0.0426005,5.56596
1425,6.23114e-7,0.999999,-0.152936,-0.103576,12.7782,25.7404,-0.0426011,5.56596
1426,6.51902e-7,0.999999,-0.152936,-0.103576,12.7782,25.7404,-0.0426017,5.56596
1427,6.10324e-7,1,-0.152936,-0.103576,12.7782,25.7404,-0.0426023,5.56596
1428,5.16807e-7,1,-0.152936,-0.103576,12.7782,25.7404,-0.0426029,5.56596
1429,4.17034e-7,1,-0.152936,-0.103576,12.7782,25.7404,-0.0426034,5.56596
1430,3.54563e-7,1,-0.152936,-0.103576,12.7782,25.7404,-0.0426037,5.56596
1431,3.49687e-7,1,-0.152936,-0.103576,12.7782,25.7404,-0.0426041,5.56596
1432,3.93498e-7,1,-0.152937,-0.103576,12.7782,25.7404,-0.0426045,5.56596
1433,4.44062e-7,1,-0.152937,-0.103576,12.7782,25.7404,-0.0426049,5.56596
1434,4.67461e-7,1,-0.152937,-0.103576,12.7782,25.7404,-0.0426053,5.56596
1435,4.55288e-7,1,-0.152937,-0.103576,12.7782,25.7404,-0.0426058,5.56596
1436,4.09104e-7,1,-0.152937,-0.103576,12.7782,25.7404,-0.0426062,5.56596
1437,3.49073e-7,1,-0.152937,-0.103576,12.7782,25.7404,-0.0426066,5.56596
1438,3.03466e-7,1,-0.152937,-0.103576,12.7782,25.7404,-0.0426069,5.56596
1439,2.89368e-7,1,-0.152937,-0.103576,12.7782,25.7404,-0.0426072,5.56596
1440,3.05438e-7,1,-0.152937,-0.103576,12.7782,25.7404,-0.0426075,5.56596
1441,3.34207e-7,1,-0.152937,-0.103576,12.7782,25.7404,-0.0426079,5.56596
1442,3.52192e-7,1,-0.152937,-0.103576,12.7782,25.7404,-0.0426082,5.56596
1443,3.48338e-7,1,-0.152937,-0.103576,12.7782,25.7404,-0.0426086,5.56596
1444,3.26327e-7,1,-0.152937,-0.103576,12.7782,25.7404,-0.0426089,5.56596
1445,2.90259e-7,1,-0.152937,-0.103576,12.7782,25.7404,-0.0426092,5.56596
1446,2.5671e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426095,5.56596
1447,2.40905e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426097,5.56596
1448,2.45295e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.04261,5.56596
1449,2.59217e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426102,5.56596
1450,2.69133e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426105,5.56596
1451,2.67458e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426108,5.56596
1452,2.56273e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.042611,5.56596
1453,2.35498e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426113,5.56596
1454,2.11515e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426115,5.56596
1455,1.96766e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426117,5.56596
1456,1.94843e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426119,5.56596
1457,2.00442e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426121,5.56596
1458,2.04947e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426123,5.56596
1459,2.04224e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426125,5.56596
1460,1.96775e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426127,5.56596
1461,1.82485e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426129,5.56596
1462,1.66794e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426131,5.56596
1463,1.55793e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426132,5.56596
1464,1.51096e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426134,5.56596
1465,1.52799e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426135,5.56596
1466,1.55637e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426137,5.56596
1467,1.5453e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426138,5.56596
1468,1.48696e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.042614,5.56596
1469,1.38641e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426141,5.56596
1470,1.27153e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426143,5.56596
1471,1.18574e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426144,5.56596
1472,1.14607e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426145,5.56596
1473,1.14616e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426146,5.56596
1474,1.15758e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426147,5.56596
1475,1.14311e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426149,5.56596
1476,1.09081e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.042615,5.56596
1477,1.01749e-7,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426151,5.56596
1478,9.32321e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426152,5.56596
1479,8.73915e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426153,5.56596
1480,8.47063e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426154,5.56596
1481,8.45118e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426154,5.56596
1482,8.43899e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426155,5.56596
1483,8.24304e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426156,5.56596
1484,7.89617e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426157,5.56596
1485,7.38185e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426158,5.56596
1486,6.77909e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426158,5.56596
1487,6.35247e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426159,5.56596
1488,6.12822e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.042616,5.56596
1489,6.02924e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.042616,5.56596
1490,5.9477e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426161,5.56596
1491,5.85088e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426161,5.56596
1492,5.66602e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426162,5.56596
1493,5.30137e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426163,5.56596
1494,4.91672e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426163,5.56596
1495,4.6171e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426164,5.56596
1496,4.38986e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426164,5.56596
1497,4.24008e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426164,5.56596
1498,4.17592e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426165,5.56596
1499,4.10936e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426165,5.56596
1500,4.01643e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426166,5.56596
1501,3.82282e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426166,5.56596
1502,3.54938e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426166,5.56596
1503,3.31704e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426167,5.56596
1504,3.14826e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426167,5.56596
1505,3.0185e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426167,5.56596
1506,2.8298e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426168,5.56596
1507,2.80602e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426168,5.56596
1508,2.79414e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426168,5.56596
1509,2.69357e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426169,5.56596
1510,2.55882e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426169,5.56596
1511,2.3487e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426169,5.56596
1512,2.21283e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426169,5.56596
1513,2.11386e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.042617,5.56596
1514,2.04841e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.042617,5.56596
1515,2.00866e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.042617,5.56596
1516,1.97832e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.042617,5.56596
1517,1.91891e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.042617,5.56596
1518,1.82637e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426171,5.56596
1519,1.70303e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426171,5.56596
1520,1.60675e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426171,5.56596
1521,1.54458e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426171,5.56596
1522,1.48526e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426171,5.56596
1523,1.45116e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426171,5.56596
1524,1.4103e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426171,5.56596
1525,1.35937e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426172,5.56596
1526,1.29131e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426172,5.56596
1527,1.229e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426172,5.56596
1528,1.16251e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426172,5.56596
1529,1.10822e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426172,5.56596
1530,1.064e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426172,5.56596
1531,1.03635e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426172,5.56596
1532,1.01013e-8,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426172,5.56596
1533,9.72254e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426173,5.56596
1534,9.26387e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426173,5.56596
1535,8.61068e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426173,5.56596
1536,8.26414e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426173,5.56596
1537,7.50985e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426173,5.56596
1538,7.35241e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426173,5.56596
1539,7.33562e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426173,5.56596
1540,7.29128e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426173,5.56596
1541,7.07547e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426173,5.56596
1542,6.58689e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426173,5.56596
1543,6.17482e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426173,5.56596
1544,5.90846e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426173,5.56596
1545,5.72026e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426173,5.56596
1546,5.49377e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1547,5.45141e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1548,5.29265e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1549,5.14475e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1550,4.98533e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1551,4.6515e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1552,4.4554e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1553,4.22122e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1554,3.98335e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1555,3.89289e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1556,3.8602e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1557,3.67207e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1558,3.47986e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1559,3.18999e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1560,3.06698e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1561,2.85863e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1562,2.63836e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1563,2.7343e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1564,2.22367e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1565,2.13589e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1566,2.25736e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1567,2.29509e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1568,2.32148e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1569,2.27601e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1570,2.1269e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1571,1.6883e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1572,1.46332e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1573,1.51622e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426174,5.56596
1574,1.70408e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1575,1.81984e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1576,1.83104e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1577,1.76683e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1578,1.61148e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1579,1.40183e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1580,1.24665e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1581,1.20129e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1582,1.23098e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1583,1.2625e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1584,1.34794e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1585,1.29273e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1586,1.22638e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1587,1.12668e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1588,1.0163e-9,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1589,9.35203e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1590,8.87476e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1591,8.5683e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1592,9.26425e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1593,8.34803e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1594,8.27067e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1595,7.54461e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1596,5.24238e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1597,3.49317e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1598,4.46911e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1599,4.01057e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1600,4.84817e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1601,3.72213e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1602,3.60969e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1603,3.14972e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1604,3.51503e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1605,3.51448e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1606,3.85398e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1607,2.97657e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1608,2.73072e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1609,2.90195e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1610,2.95263e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
1611,2.93655e-10,1,-0.152937,-0.103577,12.7782,25.7404,-0.0426175,5.56596
