"time","IAE_1.y","IAE_2.y","IE_1.y","IE_2.y","y_11.y","y_22.y","r_11.y","r_22.y"
3824,412.326,736.184,-27.1046,127.806,0.073644,0.839669,0,1
3825,412.399,736.344,-27.1781,127.966,0.0732751,0.840466,0,1
3826,412.472,736.503,-27.2512,128.125,0.0729082,0.841259,0,1
3827,412.545,736.661,-27.3239,128.284,0.0725432,0.842048,0,1
3828,412.617,736.819,-27.3963,128.441,0.0721801,0.842833,0,1
3829,412.689,736.976,-27.4683,128.598,0.0718189,0.843614,0,1
3830,412.761,737.132,-27.5399,128.754,0.0714596,0.844391,0,1
3831,412.832,737.287,-27.6112,128.909,0.0711022,0.845165,0,1
3832,412.903,737.441,-27.6821,129.064,0.0707467,0.845935,0,1
3833,412.974,737.595,-27.7527,129.217,0.0703929,0.846701,0,1
3834,413.044,737.748,-27.8229,129.37,0.0700411,0.847463,0,1
3835,413.114,737.9,-27.8928,129.523,0.069691,0.848221,0,1
3836,413.183,738.052,-27.9623,129.674,0.0693427,0.848976,0,1
3837,413.252,738.202,-28.0315,129.825,0.0689963,0.849727,0,1
3838,413.321,738.352,-28.1003,129.974,0.0686516,0.850474,0,1
3839,413.39,738.501,-28.1688,130.124,0.0683087,0.851218,0,1
3840,413.458,738.65,-28.2369,130.272,0.0679676,0.851958,0,1
3841,413.526,738.797,-28.3047,130.42,0.0676282,0.852694,0,1
3842,413.593,738.944,-28.3722,130.567,0.0672906,0.853426,0,1
3843,413.66,739.09,-28.4393,130.713,0.0669547,0.854155,0,1
3844,413.727,739.236,-28.5061,130.858,0.0666205,0.85488,0,1
3845,413.793,739.381,-28.5725,131.003,0.066288,0.855602,0,1
3846,413.86,739.525,-28.6386,131.147,0.0659572,0.85632,0,1
3847,413.925,739.668,-28.7044,131.29,0.0656282,0.857035,0,1
3848,413.991,739.811,-28.7699,131.433,0.0653007,0.857746,0,1
3849,414.056,739.953,-28.835,131.575,0.064975,0.858453,0,1
3850,414.121,740.094,-28.8998,131.716,0.0646509,0.859157,0,1
3851,414.185,740.234,-28.9643,131.857,0.0643285,0.859858,0,1
3852,414.249,740.374,-29.0285,131.996,0.0640077,0.860555,0,1
3853,414.313,740.513,-29.0924,132.136,0.0636885,0.861248,0,1
3854,414.377,740.652,-29.1559,132.274,0.0633709,0.861939,0,1
3855,414.44,740.789,-29.2191,132.412,0.063055,0.862625,0,1
3856,414.503,740.926,-29.282,132.549,0.0627406,0.863309,0,1
3857,414.566,741.063,-29.3446,132.685,0.0624279,0.863988,0,1
3858,414.628,741.198,-29.4069,132.821,0.0621167,0.864665,0,1
3859,414.69,741.333,-29.4688,132.956,0.0618071,0.865338,0,1
3860,414.751,741.468,-29.5305,133.09,0.0614991,0.866008,0,1
3861,414.813,741.601,-29.5918,133.224,0.0611926,0.866674,0,1
3862,414.874,741.734,-29.6529,133.357,0.0608877,0.867338,0,1
3863,414.935,741.867,-29.7136,133.489,0.0605843,0.867998,0,1
3864,414.995,741.998,-29.774,133.621,0.0602824,0.868654,0,1
3865,415.055,742.129,-29.8342,133.752,0.059982,0.869308,0,1
3866,415.115,742.26,-29.894,133.882,0.0596832,0.869958,0,1
3867,415.174,742.389,-29.9535,134.012,0.0593859,0.870605,0,1
3868,415.234,742.519,-30.0128,134.141,0.0590901,0.871248,0,1
3869,415.293,742.647,-30.0717,134.269,0.0587957,0.871889,0,1
3870,415.351,742.775,-30.1304,134.397,0.0585028,0.872526,0,1
3871,415.41,742.902,-30.1887,134.524,0.0582115,0.87316,0,1
3872,415.468,743.028,-30.2468,134.651,0.0579215,0.873791,0,1
3873,415.526,743.154,-30.3046,134.777,0.057633,0.874419,0,1
3874,415.583,743.28,-30.362,134.902,0.057346,0.875044,0,1
3875,415.64,743.404,-30.4192,135.027,0.0570604,0.875665,0,1
3876,415.697,743.528,-30.4762,135.151,0.0567763,0.876284,0,1
3877,415.754,743.652,-30.5328,135.274,0.0564936,0.876899,0,1
3878,415.81,743.774,-30.5892,135.397,0.0562122,0.877512,0,1
3879,415.866,743.897,-30.6452,135.519,0.0559323,0.878121,0,1
3880,415.922,744.018,-30.701,135.641,0.0556538,0.878727,0,1
3881,415.977,744.139,-30.7565,135.762,0.0553767,0.879331,0,1
3882,416.033,744.26,-30.8118,135.882,0.055101,0.879931,0,1
3883,416.088,744.379,-30.8667,136.002,0.0548267,0.880528,0,1
3884,416.142,744.499,-30.9214,136.121,0.0545537,0.881123,0,1
3885,416.197,744.617,-30.9758,136.239,0.0542821,0.881714,0,1
3886,416.251,744.735,-31.03,136.357,0.0540119,0.882303,0,1
3887,416.305,744.852,-31.0839,136.475,0.053743,0.882888,0,1
3888,416.358,744.969,-31.1375,136.592,0.0534755,0.883471,0,1
3889,416.412,745.086,-31.1908,136.708,0.0532093,0.884051,0,1
3890,416.465,745.201,-31.2439,136.824,0.0529444,0.884627,0,1
3891,416.518,745.316,-31.2967,136.939,0.0526808,0.885201,0,1
3892,416.57,745.431,-31.3493,137.053,0.0524186,0.885772,0,1
3893,416.623,745.545,-31.4015,137.167,0.0521577,0.886341,0,1
3894,416.675,745.658,-31.4536,137.281,0.0518981,0.886906,0,1
3895,416.726,745.771,-31.5053,137.393,0.0516398,0.887469,0,1
3896,416.778,745.883,-31.5569,137.506,0.0513827,0.888029,0,1
3897,416.829,745.995,-31.6081,137.617,0.051127,0.888586,0,1
3898,416.88,746.106,-31.6591,137.728,0.0508725,0.88914,0,1
3899,416.931,746.217,-31.7099,137.839,0.0506193,0.889692,0,1
3900,416.981,746.327,-31.7603,137.949,0.0503674,0.89024,0,1
3901,417.032,746.436,-31.8106,138.059,0.0501167,0.890787,0,1
3902,417.082,746.545,-31.8606,138.167,0.0498673,0.89133,0,1
3903,417.131,746.653,-31.9103,138.276,0.0496191,0.891871,0,1
3904,417.181,746.761,-31.9598,138.384,0.0493721,0.892409,0,1
3905,417.23,746.869,-32.0091,138.491,0.0491264,0.892944,0,1
3906,417.279,746.975,-32.0581,138.598,0.0488819,0.893476,0,1
3907,417.328,747.082,-32.1068,138.704,0.0486386,0.894006,0,1
3908,417.376,747.187,-32.1554,138.81,0.0483966,0.894534,0,1
3909,417.425,747.293,-32.2036,138.915,0.0481557,0.895058,0,1
3910,417.473,747.397,-32.2517,139.02,0.0479161,0.895581,0,1
3911,417.52,747.501,-32.2995,139.124,0.0476776,0.8961,0,1
3912,417.568,747.605,-32.347,139.227,0.0474404,0.896617,0,1
3913,417.615,747.708,-32.3943,139.331,0.0472043,0.897131,0,1
3914,417.662,747.811,-32.4414,139.433,0.0469694,0.897643,0,1
3915,417.709,747.913,-32.4883,139.535,0.0467357,0.898152,0,1
3916,417.756,748.015,-32.5349,139.637,0.0465031,0.898659,0,1
3917,417.802,748.116,-32.5813,139.738,0.0462717,0.899163,0,1
3918,417.848,748.216,-32.6274,139.839,0.0460414,0.899665,0,1
3919,417.894,748.316,-32.6734,139.939,0.0458123,0.900164,0,1
3920,417.94,748.416,-32.7191,140.038,0.0455843,0.900661,0,1
3921,417.986,748.515,-32.7645,140.137,0.0453575,0.901155,0,1
3922,418.031,748.614,-32.8098,140.236,0.0451318,0.901647,0,1
3923,418.076,748.712,-32.8548,140.334,0.0449072,0.902136,0,1
3924,418.121,748.809,-32.8996,140.432,0.0446838,0.902623,0,1
3925,418.165,748.906,-32.9442,140.529,0.0444614,0.903108,0,1
3926,418.209,749.003,-32.9885,140.625,0.0442402,0.90359,0,1
3927,418.254,749.099,-33.0327,140.722,0.04402,0.904069,0,1
3928,418.298,749.195,-33.0766,140.817,0.043801,0.904547,0,1
3929,418.341,749.29,-33.1203,140.913,0.043583,0.905022,0,1
3930,418.385,749.385,-33.1637,141.007,0.0433662,0.905494,0,1
3931,418.428,749.479,-33.207,141.102,0.0431504,0.905964,0,1
3932,418.471,749.573,-33.25,141.195,0.0429357,0.906432,0,1
3933,418.514,749.666,-33.2929,141.289,0.042722,0.906898,0,1
3934,418.556,749.759,-33.3355,141.382,0.0425095,0.907361,0,1
3935,418.599,749.852,-33.3779,141.474,0.042298,0.907822,0,1
3936,418.641,749.944,-33.4201,141.566,0.0420875,0.90828,0,1
3937,418.683,750.035,-33.4621,141.657,0.0418781,0.908737,0,1
3938,418.725,750.126,-33.5038,141.748,0.0416697,0.909191,0,1
3939,418.766,750.217,-33.5454,141.839,0.0414624,0.909643,0,1
3940,418.808,750.307,-33.5868,141.929,0.0412561,0.910092,0,1
3941,418.849,750.396,-33.6279,142.019,0.0410508,0.91054,0,1
3942,418.89,750.486,-33.6689,142.108,0.0408465,0.910985,0,1
3943,418.931,750.575,-33.7096,142.197,0.0406433,0.911428,0,1
3944,418.971,750.663,-33.7501,142.285,0.040441,0.911868,0,1
3945,419.011,750.751,-33.7905,142.373,0.0402398,0.912307,0,1
3946,419.052,750.838,-33.8306,142.461,0.0400396,0.912743,0,1
3947,419.092,750.925,-33.8706,142.548,0.0398404,0.913177,0,1
3948,419.131,751.012,-33.9103,142.634,0.0396422,0.913609,0,1
3949,419.171,751.098,-33.9499,142.72,0.0394449,0.914039,0,1
3950,419.21,751.184,-33.9892,142.806,0.0392486,0.914467,0,1
3951,419.249,751.269,-34.0283,142.892,0.0390534,0.914892,0,1
3952,419.288,751.354,-34.0673,142.976,0.0388591,0.915316,0,1
3953,419.327,751.439,-34.1061,143.061,0.0386657,0.915737,0,1
3954,419.366,751.523,-34.1446,143.145,0.0384733,0.916156,0,1
3955,419.404,751.606,-34.183,143.229,0.0382819,0.916573,0,1
3956,419.442,751.689,-34.2212,143.312,0.0380914,0.916988,0,1
3957,419.48,751.772,-34.2592,143.395,0.0379019,0.917401,0,1
3958,419.518,751.855,-34.297,143.477,0.0377133,0.917812,0,1
3959,419.556,751.937,-34.3346,143.559,0.0375257,0.918221,0,1
3960,419.593,752.018,-34.3721,143.641,0.037339,0.918628,0,1
3961,419.63,752.099,-34.4093,143.722,0.0371532,0.919033,0,1
3962,419.667,752.18,-34.4464,143.802,0.0369683,0.919436,0,1
3963,419.704,752.26,-34.4832,143.883,0.0367844,0.919837,0,1
3964,419.741,752.34,-34.5199,143.963,0.0366014,0.920236,0,1
3965,419.777,752.42,-34.5564,144.042,0.0364192,0.920632,0,1
3966,419.814,752.499,-34.5928,144.122,0.036238,0.921027,0,1
3967,419.85,752.578,-34.6289,144.2,0.0360577,0.92142,0,1
3968,419.886,752.656,-34.6649,144.279,0.0358783,0.921811,0,1
3969,419.922,752.734,-34.7007,144.357,0.0356998,0.9222,0,1
3970,419.957,752.812,-34.7363,144.434,0.0355222,0.922587,0,1
3971,419.993,752.889,-34.7717,144.512,0.0353455,0.922972,0,1
3972,420.028,752.966,-34.807,144.588,0.0351696,0.923356,0,1
3973,420.063,753.042,-34.8421,144.665,0.0349946,0.923737,0,1
3974,420.098,753.119,-34.877,144.741,0.0348205,0.924117,0,1
3975,420.133,753.194,-34.9117,144.817,0.0346472,0.924494,0,1
3976,420.167,753.27,-34.9463,144.892,0.0344749,0.92487,0,1
3977,420.202,753.344,-34.9807,144.967,0.0343033,0.925244,0,1
3978,420.236,753.419,-35.0149,145.041,0.0341327,0.925615,0,1
3979,420.27,753.493,-35.0489,145.116,0.0339628,0.925986,0,1
3980,420.304,753.567,-35.0828,145.189,0.0337939,0.926354,0,1
3981,420.337,753.641,-35.1165,145.263,0.0336257,0.92672,0,1
3982,420.371,753.714,-35.15,145.336,0.0334584,0.927085,0,1
3983,420.404,753.786,-35.1834,145.409,0.0332919,0.927448,0,1
3984,420.438,753.859,-35.2166,145.481,0.0331263,0.927809,0,1
3985,420.471,753.931,-35.2497,145.553,0.0329615,0.928168,0,1
3986,420.504,754.002,-35.2826,145.625,0.0327975,0.928525,0,1
3987,420.536,754.074,-35.3153,145.696,0.0326343,0.928881,0,1
3988,420.569,754.145,-35.3478,145.767,0.0324719,0.929235,0,1
3989,420.601,754.215,-35.3802,145.838,0.0323104,0.929587,0,1
3990,420.633,754.285,-35.4124,145.908,0.0321496,0.929937,0,1
3991,420.665,754.355,-35.4445,145.978,0.0319896,0.930286,0,1
3992,420.697,754.425,-35.4764,146.047,0.0318305,0.930632,0,1
3993,420.729,754.494,-35.5082,146.116,0.0316721,0.930978,0,1
3994,420.761,754.563,-35.5398,146.185,0.0315145,0.931321,0,1
3995,420.792,754.631,-35.5712,146.254,0.0313577,0.931663,0,1
3996,420.823,754.7,-35.6025,146.322,0.0312017,0.932003,0,1
3997,420.855,754.767,-35.6336,146.39,0.0310465,0.932341,0,1
3998,420.886,754.835,-35.6646,146.457,0.030892,0.932678,0,1
3999,420.916,754.902,-35.6954,146.524,0.0307383,0.933013,0,1
4000,420.947,754.969,-35.7261,146.591,0.0305854,0.933346,0,1
4001,420.978,755.035,-35.7566,146.658,0.0304332,0.933678,0,1
4002,421.008,755.102,-35.7869,146.724,0.0302818,0.934008,0,1
4003,421.038,755.167,-35.8171,146.79,0.0301311,0.934336,0,1
4004,421.068,755.233,-35.8472,146.855,0.0299812,0.934663,0,1
4005,421.098,755.298,-35.8771,146.92,0.029832,0.934988,0,1
4006,421.128,755.363,-35.9069,146.985,0.0296836,0.935311,0,1
4007,421.157,755.427,-35.9365,147.05,0.0295359,0.935633,0,1
4008,421.187,755.492,-35.9659,147.114,0.029389,0.935953,0,1
4009,421.216,755.556,-35.9952,147.178,0.0292427,0.936272,0,1
4010,421.245,755.619,-36.0244,147.241,0.0290972,0.936589,0,1
4011,421.274,755.682,-36.0534,147.305,0.0289525,0.936904,0,1
4012,421.303,755.745,-36.0823,147.368,0.0288084,0.937218,0,1
4013,421.332,755.808,-36.1111,147.43,0.0286651,0.937531,0,1
4014,421.361,755.87,-36.1396,147.493,0.0285225,0.937842,0,1
4015,421.389,755.932,-36.1681,147.555,0.0283806,0.938151,0,1
4016,421.417,755.994,-36.1964,147.616,0.0282394,0.938459,0,1
4017,421.446,756.055,-36.2246,147.678,0.0280989,0.938765,0,1
4018,421.474,756.116,-36.2526,147.739,0.027959,0.939069,0,1
4019,421.501,756.177,-36.2805,147.8,0.0278199,0.939373,0,1
4020,421.529,756.238,-36.3082,147.86,0.0276815,0.939674,0,1
4021,421.557,756.298,-36.3359,147.92,0.0275438,0.939974,0,1
4022,421.584,756.358,-36.3633,147.98,0.0274068,0.940273,0,1
4023,421.612,756.417,-36.3907,148.04,0.0272704,0.94057,0,1
4024,421.639,756.477,-36.4179,148.099,0.0271347,0.940866,0,1
4025,421.666,756.536,-36.4449,148.158,0.0269997,0.94116,0,1
4026,421.693,756.594,-36.4719,148.217,0.0268654,0.941453,0,1
4027,421.72,756.653,-36.4987,148.275,0.0267317,0.941744,0,1
4028,421.746,756.711,-36.5253,148.333,0.0265987,0.942034,0,1
4029,421.773,756.769,-36.5519,148.391,0.0264664,0.942322,0,1
4030,421.799,756.826,-36.5783,148.449,0.0263347,0.942609,0,1
4031,421.826,756.883,-36.6045,148.506,0.0262037,0.942895,0,1
4032,421.852,756.94,-36.6307,148.563,0.0260733,0.943179,0,1
4033,421.878,756.997,-36.6567,148.619,0.0259436,0.943462,0,1
4034,421.904,757.053,-36.6826,148.676,0.0258145,0.943743,0,1
4035,421.929,757.11,-36.7083,148.732,0.025686,0.944023,0,1
4036,421.955,757.165,-36.7339,148.788,0.0255582,0.944301,0,1
4037,421.98,757.221,-36.7594,148.843,0.0254311,0.944579,0,1
4038,422.006,757.276,-36.7848,148.899,0.0253046,0.944854,0,1
4039,422.031,757.331,-36.81,148.954,0.0251787,0.945129,0,1
4040,422.056,757.386,-36.8352,149.008,0.0250534,0.945402,0,1
4041,422.081,757.44,-36.8602,149.063,0.0249287,0.945673,0,1
4042,422.106,757.495,-36.885,149.117,0.0248047,0.945944,0,1
4043,422.131,757.549,-36.9098,149.171,0.0246813,0.946213,0,1
4044,422.155,757.602,-36.9344,149.225,0.0245585,0.94648,0,1
4045,422.18,757.656,-36.9589,149.278,0.0244363,0.946746,0,1
4046,422.204,757.709,-36.9833,149.331,0.0243147,0.947011,0,1
4047,422.228,757.762,-37.0075,149.384,0.0241937,0.947275,0,1
4048,422.253,757.814,-37.0316,149.437,0.0240734,0.947537,0,1
4049,422.277,757.866,-37.0557,149.489,0.0239536,0.947798,0,1
4050,422.301,757.919,-37.0795,149.541,0.0238344,0.948058,0,1
4051,422.324,757.97,-37.1033,149.593,0.0237158,0.948317,0,1
4052,422.348,758.022,-37.127,149.644,0.0235978,0.948574,0,1
4053,422.371,758.073,-37.1505,149.696,0.0234804,0.94883,0,1
4054,422.395,758.124,-37.1739,149.747,0.0233636,0.949084,0,1
4055,422.418,758.175,-37.1972,149.797,0.0232474,0.949337,0,1
4056,422.441,758.226,-37.2204,149.848,0.0231317,0.94959,0,1
4057,422.464,758.276,-37.2435,149.898,0.0230166,0.94984,0,1
4058,422.487,758.326,-37.2665,149.948,0.0229021,0.95009,0,1
4059,422.51,758.376,-37.2893,149.998,0.0227881,0.950338,0,1
4060,422.533,758.425,-37.312,150.048,0.0226748,0.950585,0,1
4061,422.556,758.475,-37.3347,150.097,0.0225619,0.950831,0,1
4062,422.578,758.524,-37.3572,150.146,0.0224497,0.951076,0,1
4063,422.601,758.572,-37.3796,150.195,0.022338,0.951319,0,1
4064,422.623,758.621,-37.4018,150.243,0.0222269,0.951561,0,1
4065,422.645,758.669,-37.424,150.292,0.0221163,0.951802,0,1
4066,422.667,758.717,-37.4461,150.34,0.0220062,0.952042,0,1
4067,422.689,758.765,-37.468,150.388,0.0218967,0.952281,0,1
4068,422.711,758.813,-37.4899,150.435,0.0217878,0.952518,0,1
4069,422.733,758.86,-37.5116,150.483,0.0216794,0.952754,0,1
4070,422.754,758.907,-37.5332,150.53,0.0215715,0.95299,0,1
4071,422.776,758.954,-37.5548,150.577,0.0214642,0.953223,0,1
4072,422.797,759.001,-37.5762,150.623,0.0213574,0.953456,0,1
4073,422.818,759.047,-37.5975,150.67,0.0212511,0.953688,0,1
4074,422.84,759.093,-37.6187,150.716,0.0211454,0.953918,0,1
4075,422.861,759.139,-37.6398,150.762,0.0210402,0.954147,0,1
4076,422.882,759.185,-37.6607,150.808,0.0209355,0.954376,0,1
4077,422.903,759.231,-37.6816,150.853,0.0208314,0.954603,0,1
4078,422.923,759.276,-37.7024,150.898,0.0207277,0.954828,0,1
4079,422.944,759.321,-37.7231,150.943,0.0206246,0.955053,0,1
4080,422.965,759.366,-37.7437,150.988,0.020522,0.955277,0,1
4081,422.985,759.41,-37.7641,151.033,0.0204199,0.955499,0,1
4082,423.005,759.455,-37.7845,151.077,0.0203183,0.955721,0,1
4083,423.026,759.499,-37.8048,151.121,0.0202172,0.955941,0,1
4084,423.046,759.543,-37.8249,151.165,0.0201166,0.95616,0,1
4085,423.066,759.587,-37.845,151.209,0.0200165,0.956378,0,1
4086,423.086,759.63,-37.865,151.253,0.0199169,0.956595,0,1
4087,423.106,759.673,-37.8848,151.296,0.0198178,0.956811,0,1
4088,423.126,759.717,-37.9046,151.339,0.0197192,0.957026,0,1
4089,423.145,759.759,-37.9243,151.382,0.0196211,0.95724,0,1
4090,423.165,759.802,-37.9438,151.424,0.0195235,0.957453,0,1
4091,423.184,759.845,-37.9633,151.467,0.0194263,0.957665,0,1
4092,423.204,759.887,-37.9827,151.509,0.0193297,0.957875,0,1
4093,423.223,759.929,-38.002,151.551,0.0192335,0.958085,0,1
4094,423.242,759.971,-38.0212,151.593,0.0191378,0.958293,0,1
4095,423.261,760.012,-38.0403,151.635,0.0190426,0.958501,0,1
4096,423.28,760.054,-38.0593,151.676,0.0189479,0.958707,0,1
4097,423.299,760.095,-38.0782,151.717,0.0188536,0.958913,0,1
4098,423.318,760.136,-38.097,151.758,0.0187598,0.959117,0,1
4099,423.337,760.177,-38.1157,151.799,0.0186664,0.959321,0,1
4100,423.355,760.217,-38.1343,151.84,0.0185736,0.959523,0,1
4101,423.374,760.258,-38.1528,151.88,0.0184812,0.959724,0,1
4102,423.392,760.298,-38.1713,151.92,0.0183892,0.959925,0,1
4103,423.411,760.338,-38.1896,151.96,0.0182977,0.960124,0,1
4104,423.429,760.377,-38.2078,152,0.0182067,0.960322,0,1
4105,423.447,760.417,-38.226,152.039,0.0181161,0.96052,0,1
4106,423.465,760.456,-38.2441,152.079,0.018026,0.960716,0,1
4107,423.483,760.496,-38.2621,152.118,0.0179363,0.960912,0,1
4108,423.501,760.535,-38.28,152.157,0.017847,0.961106,0,1
4109,423.519,760.573,-38.2978,152.196,0.0177582,0.9613,0,1
4110,423.536,760.612,-38.3155,152.234,0.0176699,0.961492,0,1
4111,423.554,760.65,-38.3331,152.273,0.017582,0.961684,0,1
4112,423.572,760.689,-38.3506,152.311,0.0174945,0.961875,0,1
4113,423.589,760.727,-38.3681,152.349,0.0174074,0.962064,0,1
4114,423.606,760.764,-38.3855,152.387,0.0173208,0.962253,0,1
4115,423.624,760.802,-38.4027,152.425,0.0172347,0.962441,0,1
4116,423.641,760.84,-38.4199,152.462,0.0171489,0.962628,0,1
4117,423.658,760.877,-38.437,152.499,0.0170636,0.962814,0,1
4118,423.675,760.914,-38.454,152.536,0.0169787,0.962999,0,1
4119,423.692,760.951,-38.471,152.573,0.0168942,0.963183,0,1
4120,423.709,760.988,-38.4878,152.61,0.0168102,0.963366,0,1
4121,423.726,761.024,-38.5046,152.647,0.0167265,0.963548,0,1
4122,423.742,761.061,-38.5213,152.683,0.0166433,0.96373,0,1
4123,423.759,761.097,-38.5379,152.719,0.0165605,0.96391,0,1
4124,423.775,761.133,-38.5544,152.755,0.0164781,0.96409,0,1
4125,423.792,761.169,-38.5708,152.791,0.0163961,0.964268,0,1
4126,423.808,761.204,-38.5872,152.827,0.0163145,0.964446,0,1
4127,423.824,761.24,-38.6035,152.862,0.0162334,0.964623,0,1
4128,423.841,761.275,-38.6197,152.897,0.0161526,0.964799,0,1
4129,423.857,761.31,-38.6358,152.932,0.0160722,0.964974,0,1
4130,423.873,761.345,-38.6518,152.967,0.0159923,0.965148,0,1
4131,423.889,761.38,-38.6678,153.002,0.0159127,0.965322,0,1
4132,423.905,761.414,-38.6836,153.037,0.0158335,0.965494,0,1
4133,423.92,761.449,-38.6994,153.071,0.0157547,0.965666,0,1
4134,423.936,761.483,-38.7152,153.105,0.0156764,0.965837,0,1
4135,423.952,761.517,-38.7308,153.139,0.0155984,0.966007,0,1
4136,423.967,761.551,-38.7463,153.173,0.0155208,0.966176,0,1
4137,423.983,761.585,-38.7618,153.207,0.0154435,0.966344,0,1
4138,423.998,761.618,-38.7772,153.241,0.0153667,0.966512,0,1
4139,424.014,761.652,-38.7926,153.274,0.0152902,0.966678,0,1
4140,424.029,761.685,-38.8078,153.307,0.0152142,0.966844,0,1
4141,424.044,761.718,-38.823,153.34,0.0151385,0.967009,0,1
4142,424.059,761.751,-38.8381,153.373,0.0150632,0.967173,0,1
4143,424.074,761.784,-38.8531,153.406,0.0149882,0.967336,0,1
4144,424.089,761.816,-38.8681,153.439,0.0149136,0.967499,0,1
4145,424.104,761.849,-38.8829,153.471,0.0148394,0.967661,0,1
4146,424.119,761.881,-38.8977,153.503,0.0147656,0.967822,0,1
4147,424.133,761.913,-38.9125,153.535,0.0146921,0.967982,0,1
4148,424.148,761.945,-38.9271,153.567,0.014619,0.968141,0,1
4149,424.163,761.977,-38.9417,153.599,0.0145463,0.968299,0,1
4150,424.177,762.008,-38.9562,153.631,0.0144739,0.968457,0,1
4151,424.192,762.04,-38.9707,153.662,0.0144019,0.968614,0,1
4152,424.206,762.071,-38.985,153.694,0.0143303,0.96877,0,1
4153,424.22,762.102,-38.9993,153.725,0.014259,0.968926,0,1
4154,424.235,762.133,-39.0135,153.756,0.014188,0.96908,0,1
4155,424.249,762.164,-39.0277,153.787,0.0141174,0.969234,0,1
4156,424.263,762.195,-39.0418,153.817,0.0140472,0.969387,0,1
4157,424.277,762.225,-39.0558,153.848,0.0139773,0.96954,0,1
4158,424.291,762.256,-39.0697,153.878,0.0139078,0.969691,0,1
4159,424.305,762.286,-39.0836,153.908,0.0138386,0.969842,0,1
4160,424.318,762.316,-39.0974,153.938,0.0137697,0.969992,0,1
4161,424.332,762.346,-39.1112,153.968,0.0137012,0.970141,0,1
4162,424.346,762.376,-39.1248,153.998,0.013633,0.97029,0,1
4163,424.359,762.405,-39.1384,154.028,0.0135652,0.970438,0,1
4164,424.373,762.435,-39.1519,154.057,0.0134977,0.970585,0,1
4165,424.386,762.464,-39.1654,154.087,0.0134305,0.970731,0,1
4166,424.4,762.493,-39.1788,154.116,0.0133637,0.970877,0,1
4167,424.413,762.522,-39.1921,154.145,0.0132972,0.971022,0,1
4168,424.426,762.551,-39.2054,154.174,0.0132311,0.971166,0,1
4169,424.44,762.58,-39.2186,154.203,0.0131652,0.971309,0,1
4170,424.453,762.609,-39.2317,154.231,0.0130997,0.971452,0,1
4171,424.466,762.637,-39.2448,154.26,0.0130346,0.971594,0,1
4172,424.479,762.666,-39.2578,154.288,0.0129697,0.971735,0,1
4173,424.492,762.694,-39.2707,154.316,0.0129052,0.971876,0,1
4174,424.505,762.722,-39.2836,154.344,0.012841,0.972016,0,1
4175,424.517,762.75,-39.2964,154.372,0.0127771,0.972155,0,1
4176,424.53,762.778,-39.3092,154.4,0.0127135,0.972294,0,1
4177,424.543,762.805,-39.3219,154.428,0.0126503,0.972431,0,1
4178,424.555,762.833,-39.3345,154.455,0.0125873,0.972569,0,1
4179,424.568,762.86,-39.347,154.482,0.0125247,0.972705,0,1
4180,424.58,762.887,-39.3595,154.51,0.0124624,0.972841,0,1
4181,424.593,762.914,-39.372,154.537,0.0124004,0.972976,0,1
4182,424.605,762.941,-39.3843,154.564,0.0123387,0.973111,0,1
4183,424.618,762.968,-39.3966,154.591,0.0122773,0.973244,0,1
4184,424.63,762.995,-39.4089,154.617,0.0122162,0.973377,0,1
4185,424.642,763.021,-39.4211,154.644,0.0121554,0.97351,0,1
4186,424.654,763.048,-39.4332,154.67,0.0120949,0.973642,0,1
4187,424.666,763.074,-39.4453,154.696,0.0120348,0.973773,0,1
4188,424.678,763.1,-39.4573,154.723,0.0119749,0.973903,0,1
4189,424.69,763.126,-39.4692,154.749,0.0119153,0.974033,0,1
4190,424.702,763.152,-39.4811,154.775,0.011856,0.974162,0,1
4191,424.714,763.178,-39.4929,154.8,0.011797,0.974291,0,1
4192,424.726,763.204,-39.5047,154.826,0.0117383,0.974419,0,1
4193,424.737,763.229,-39.5164,154.851,0.0116799,0.974546,0,1
4194,424.749,763.255,-39.528,154.877,0.0116218,0.974673,0,1
4195,424.761,763.28,-39.5396,154.902,0.011564,0.974799,0,1
4196,424.772,763.305,-39.5512,154.927,0.0115065,0.974924,0,1
4197,424.784,763.33,-39.5626,154.952,0.0114492,0.975049,0,1
4198,424.795,763.355,-39.5741,154.977,0.0113923,0.975173,0,1
4199,424.806,763.38,-39.5854,155.002,0.0113356,0.975297,0,1
4200,424.818,763.404,-39.5967,155.027,0.0112792,0.975419,0,1
4200,424.818,763.404,-39.5967,155.027,0.0112792,0.975419,0,1
4200,424.818,763.404,-39.5967,155.027,0.0112792,0.975419,0,0
4201,424.829,764.38,-39.608,154.051,0.0112231,0.975542,0,0
4202,424.84,765.355,-39.6192,153.076,0.0111672,0.975663,0,0
4203,424.851,766.331,-39.6303,152.1,0.0111117,0.975785,0,0
4204,424.858,767.301,-39.6374,151.13,0.00312505,0.96378,0,0
4205,424.86,768.259,-39.6367,150.172,-0.00464889,0.951775,0,0
4206,424.869,769.204,-39.6282,149.226,-0.0123283,0.939769,0,0
4207,424.885,770.138,-39.6121,148.293,-0.0198644,0.927836,0,0
4208,424.909,771.06,-39.5886,147.371,-0.0272065,0.91605,0,0
4209,424.939,771.97,-39.5578,146.46,-0.0343515,0.90441,0,0
4210,424.977,772.869,-39.52,145.562,-0.0413068,0.893102,0,0
